round,cosine_drift
0,0.30957954817014494
1,0.33957450483324686
2,0.4152557683756102
3,0.4690940495561493
4,0.5242577744655691
5,0.48978060312232363
6,0.5993465577197137
7,0.561387778235316
8,0.5888844892026454
9,0.5999425275744729
10,0.6178439304428878
11,0.5898494862448669
12,0.6342131450898167
13,0.5631998270498282
14,0.5994977511192011
15,0.6597062628051773
16,0.5925605004631633
17,0.6461571741668863
18,0.6691024297100437
19,0.5895756222538863
20,0.6805077687096175
21,0.6593194888549642
22,0.6020750888997026
23,0.7195594540500405
24,0.6327081212860648
25,0.6755130424016914
26,0.6518799457403001
27,0.7293007365797539
28,0.6485773504213492
29,0.7022609392890018
30,0.7049693011432623
31,0.6368619825011015
32,0.6771041022545558
33,0.681441689643566
34,0.7723105200252206
35,0.6302182799770533
36,0.718572229118619
37,0.6583537803871472
38,0.6783981412433188
39,0.7169545348040867
40,0.7461736088537873
41,0.7555549922919937
42,0.6087860671704395
43,0.6942118749528993
44,0.7479371094080114
45,0.668956118900013
46,0.8011142579464939
47,0.6309021072228859
48,0.7541717765932231
49,0.7024431987486055
50,0.6837470715182168
51,0.7254308217983327
52,0.7775676249849236
53,0.6331117361636025
54,0.7405787350917666
55,0.7414387330237168
56,0.7173886415767684
57,0.7423604432942833
58,0.7830525617308235
59,0.7744951343833003
60,0.6857753198886336
61,0.7802717711715493
62,0.7398590749292897
63,0.7410909829638654
64,0.8017670650907813
65,0.7453337321278284
66,0.7891620761073275
67,0.7256778073036061
68,0.8122289239312936
69,0.7598028673214718
70,0.7031763435446978
71,0.8304220793488843
72,0.7670212429709327
73,0.7819835682387899
74,0.7854847393361104
75,0.8277323804809538
76,0.7968553270444169
77,0.847879712578828
78,0.7806012249745347
79,0.8438303163931751
80,0.8524320278208305
81,0.8593933075922517
82,0.862512102146818
83,0.8405877527962307
84,0.8592868370442346
85,0.876142980736003
86,0.8836012103380775
87,0.8703546469112983
88,0.9125617319750369
89,0.893790791058273
90,0.9169321815569517
91,0.9399354422948433
92,0.9403336171539419
93,0.9146629254753231
94,0.9674034740437405
95,0.9748041270219535
96,0.979626124867332
97,0.979556840856566
98,0.9730651790934141
99,0.9815080635083762
