round,cosine_drift
0,0.39996570036304663
1,0.3078472135859499
2,0.31152419869150294
3,0.3568243121506542
4,0.3567474417899231
5,0.3800841482466882
6,0.4047000105971544
7,0.3939131722471253
8,0.42220328755991887
9,0.4034452849384058
10,0.42007880301681266
11,0.4116450070826756
12,0.447708850257908
13,0.4248288456131289
14,0.4540983925143892
15,0.443702556594706
16,0.4717592855558219
17,0.4789842919116597
18,0.4652949658158196
19,0.4860704597534952
20,0.4591873689311463
21,0.4793803934642234
22,0.4973648653907428
23,0.4932489688710069
24,0.4890836993471587
25,0.5049955949030158
26,0.457783694043909
27,0.5172295983118784
28,0.504488940296118
29,0.5113529050285895
30,0.49602572171489573
31,0.5259724789420335
32,0.49241090891327816
33,0.52492608435731
34,0.4964356311573113
35,0.48421365634947555
36,0.4952562545538574
37,0.4926360310645835
38,0.4846845691399744
39,0.48761553324321666
40,0.510159584574303
41,0.4788695188849563
42,0.5009907763987865
43,0.5043003428052403
44,0.5070639535955085
45,0.513321832990866
46,0.5294102615812005
47,0.510526550621359
48,0.5086457803589559
49,0.5057901585283402
50,0.5278776877011568
51,0.5132481195289949
52,0.5352794192624527
53,0.5171513969270319
54,0.5247256485039848
55,0.5309175791548695
56,0.514887286175628
57,0.5371296871434712
58,0.5190056396791035
59,0.5092666449985981
60,0.5311402653043391
61,0.5462689716181542
62,0.5137075583121995
63,0.5487374733449165
64,0.5226851122587978
65,0.5299452085357838
66,0.533178733096423
67,0.5372697321747508
68,0.5300181402083199
69,0.5621766565253276
70,0.552936328303591
71,0.5585347689772183
72,0.5637214532259647
73,0.5688745093825793
74,0.5726963957484281
75,0.5954965204722865
76,0.5881838891302288
77,0.5916215174120758
78,0.6147252382724949
79,0.6153919108617436
80,0.6196068104381961
81,0.6390782254812949
82,0.6324072154956322
83,0.6359134816773775
84,0.6482446899418831
85,0.6623568269383695
86,0.6689526538595942
87,0.6826729350875893
88,0.6878170252661414
89,0.6964842237865343
90,0.7013901091197936
91,0.7044654406746513
92,0.700921551895682
93,0.7125124953657391
94,0.7187919132611643
95,0.7288708593898777
96,0.7303897074649817
97,0.7306498119972
98,0.7229523472031917
99,0.7208327151922554
