round,cosine_drift
0,0.6993600806608807
1,0.6548305405913739
2,0.592523350976625
3,0.508409496568162
4,0.39124815613155667
5,0.2504949659969133
6,0.13239221514414704
7,0.1234008944203597
8,0.18537966944855191
9,0.2399237157594571
10,0.2899134386212156
11,0.3288584503399719
12,0.3652373051335157
13,0.3941294034875563
14,0.4068723500555411
15,0.42230195230051715
16,0.4460173648446674
17,0.4708463115076704
18,0.48887425551223596
19,0.514091157456355
20,0.5224960777165991
21,0.5345692847210531
22,0.5447587847306988
23,0.5426207037544727
24,0.5640562729257856
25,0.5578344303473918
26,0.5742682110636905
27,0.5836607526216635
28,0.5920243788014062
29,0.5899144103822358
30,0.586950715164327
31,0.6194916694625604
32,0.5631934878123215
33,0.5973347126393641
34,0.6056024028670299
35,0.603968746511264
36,0.6196911289415526
37,0.6344327933033672
38,0.6450540164185128
39,0.6123916638081426
40,0.6475403143556243
41,0.6354859368377571
42,0.6562576603799983
43,0.6664168206448849
44,0.6514160055267602
45,0.6406674805012617
46,0.678623318885693
47,0.6495732885005079
48,0.6716603193484911
49,0.6576410067158507
50,0.649116818650103
51,0.6621100264842357
52,0.7027108185615909
53,0.7068677825366984
54,0.7079642730262798
55,0.6951539086276437
56,0.7290960046601753
57,0.73456323848927
58,0.7343320597590158
59,0.7285739624842043
60,0.7366774260380102
61,0.7818226781122394
62,0.7400040207956113
63,0.7706062783113214
64,0.7790895263154721
65,0.7650775558601527
66,0.7940634515240255
67,0.7756948481009243
68,0.8100910306326405
69,0.8064868484109056
70,0.7984560863545678
71,0.8383206528167336
72,0.7995087040176582
73,0.8301452597013804
74,0.8386828411125685
75,0.8619112777409194
76,0.8798598058439878
77,0.8531364527847417
78,0.8727549374606218
79,0.8471267500435242
80,0.9190336539241967
81,0.8608728691893284
82,0.892619215191759
83,0.8948634556984782
84,0.9369116441717835
85,0.8994182822530044
86,0.9342537836928084
87,0.921983353492553
88,0.9341698837106358
89,0.9590706047860034
90,0.9257905617510408
91,0.9460693593037697
92,0.9477876328351015
93,0.971690805189473
94,0.9580798478726548
95,0.953092724972834
96,0.9795604722923891
97,0.9748764444720172
98,0.9790078765750427
99,0.98605190091152
