round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.2163492888212204,0.4309820830821991,0.3931496739387512,0.0467509962618351,0.005418678745627403,0.3735302686691284,0.38553401827812195,-0.07425195723772049,0.11621297895908356,0.48508602380752563
2,0.11835496872663498,0.36809828877449036,0.38495466113090515,0.23887024819850922,0.07455175369977951,0.48769938945770264,0.44101619720458984,0.24696169793605804,0.036226969212293625,0.3640325367450714
3,0.26166877150535583,0.35287410020828247,0.42000311613082886,0.26153364777565,0.18064959347248077,0.45272108912467957,0.5101702213287354,0.18088507652282715,0.25251972675323486,0.4647992253303528
4,0.3927929699420929,0.4021669924259186,0.34960636496543884,0.4119606912136078,0.3014407753944397,0.4411000609397888,0.4779515266418457,0.44834959506988525,0.41044172644615173,0.520962119102478
5,0.38779422640800476,0.5374548435211182,0.42935121059417725,0.5309363007545471,0.4465266764163971,0.6198800206184387,0.5542712807655334,0.485391229391098,0.47575804591178894,0.6024208664894104
6,0.4557565152645111,0.4753999710083008,0.5935792326927185,0.6495739817619324,0.5778688788414001,0.623523473739624,0.6104926466941833,0.46401864290237427,0.5226524472236633,0.5915017127990723
7,0.5752789378166199,0.6577428579330444,0.587904155254364,0.662308394908905,0.6146903038024902,0.6685483455657959,0.6932883858680725,0.6532167196273804,0.6303369998931885,0.6976383328437805
8,0.3183765411376953,0.4831009805202484,0.32707783579826355,0.5564690232276917,0.6059520244598389,0.5453001856803894,0.6646847724914551,0.5662475228309631,0.4457063376903534,0.5338439345359802
9,-0.07365511357784271,0.21767888963222504,-0.03728406876325607,0.16869904100894928,0.341494083404541,0.18286307156085968,0.3905477821826935,0.2790975570678711,0.24263514578342438,0.16644926369190216
10,0.11231786757707596,0.14947840571403503,-0.12638835608959198,0.09215017408132553,0.17160101234912872,0.10493510216474533,0.15734727680683136,0.09922562539577484,0.04712428152561188,-0.10538174211978912
