round,cosine_drift
0,0.6993606794586371
1,0.588196478228056
2,0.5224746566503817
3,0.4286432054770599
4,0.3008776000830608
5,0.16106447375844776
6,0.09413710881611823
7,0.09397892959422127
8,0.11587577221391597
9,0.1864977858333015
10,0.2396062168068842
11,0.24766395253574378
12,0.27746370785628094
13,0.31596919013322444
14,0.36680833599485885
15,0.32518290035221553
16,0.33837539760245194
17,0.322160724542656
18,0.3658713614523063
19,0.34481079440498674
20,0.3675299192548693
21,0.33873869067634316
22,0.3695708468369984
23,0.46965216929908593
24,0.4274921253887786
25,0.45430058550148633
26,0.4275845386377466
27,0.4679140187860828
28,0.4545551377733714
29,0.43200391432560914
30,0.43021081310793996
31,0.4386394124194123
32,0.5036214173998407
33,0.5396315835544326
34,0.4369448544200606
35,0.49439538330162824
36,0.5195840427267044
37,0.43528141231463297
38,0.4693815329951779
39,0.49442096081348735
40,0.5379684508776446
41,0.4479672704625866
42,0.5504932096538392
43,0.601407740048511
44,0.5260894613160602
45,0.5525086342060536
46,0.574279208306077
47,0.46452147684164896
48,0.5675691400452192
49,0.5670074044957172
50,0.5264809029861924
51,0.6168807888443615
52,0.609774220496893
53,0.6180450479177955
54,0.5874384817811626
55,0.6008799735369087
56,0.6312423887920936
57,0.6276422278248737
58,0.5810553216218353
59,0.5366427722879009
60,0.5883601042836457
61,0.6875388645360229
62,0.6322776446300711
63,0.5604200284649076
64,0.635447222704784
65,0.649296228914235
66,0.7250659759386169
67,0.7310589983437934
68,0.7017890841937044
69,0.698248276349912
70,0.7059917746095284
71,0.732165210251311
72,0.7218673653619752
73,0.7154267603887386
74,0.7069342916232034
75,0.731156356949499
76,0.7297664836630711
77,0.783248210749686
78,0.7752876624191574
79,0.7748563948009564
80,0.8015486466753498
81,0.703421119789937
82,0.8229816890623517
83,0.789362548866198
84,0.866935100606701
85,0.8146705502551281
86,0.8634436539096478
87,0.8622691082084876
88,0.8557094365241842
89,0.8938609533814607
90,0.8710015328049819
91,0.8610724933774174
92,0.8629116658180692
93,0.9317809001353877
94,0.8975703702274216
95,0.8846458293329162
96,0.9040226551998185
97,0.8759826550388734
98,0.8607360893605064
99,0.9314931708681177
