round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.30647408962249756,0.5200599431991577,0.4823101758956909,0.14332611858844757,0.10931788384914398,0.4616859555244446,0.47919556498527527,0.03664093837141991,0.21849191188812256,0.5684680342674255
2,0.22705864906311035,0.48790761828422546,0.47453588247299194,0.2870870530605316,0.17762848734855652,0.5435943007469177,0.5255181789398193,0.2787129282951355,0.17265665531158447,0.47800663113594055
3,0.34840846061706543,0.4633302092552185,0.4958600699901581,0.3679681420326233,0.29462558031082153,0.5507344603538513,0.5794624090194702,0.31944331526756287,0.3376695215702057,0.5343237519264221
4,0.5154168009757996,0.5067141652107239,0.48365336656570435,0.5334345102310181,0.4322401285171509,0.5805107355117798,0.5834081768989563,0.5638335347175598,0.540212869644165,0.6342830061912537
5,0.5933173298835754,0.6730220317840576,0.6063969135284424,0.6716541051864624,0.6139998435974121,0.724118173122406,0.703235924243927,0.6476535797119141,0.6692411303520203,0.7449609637260437
6,0.6124191880226135,0.6314331293106079,0.6889222264289856,0.7252773642539978,0.6910158395767212,0.7187584042549133,0.7085705995559692,0.6077156066894531,0.659790575504303,0.6940656304359436
7,0.6518159508705139,0.7021983861923218,0.6695259213447571,0.7241908311843872,0.7045841813087463,0.7400700449943542,0.7427961230278015,0.7162665724754333,0.6916765570640564,0.729009211063385
8,0.4759727716445923,0.5550054311752319,0.47285744547843933,0.615908145904541,0.628227710723877,0.5824546813964844,0.6490806341171265,0.6017507910728455,0.5347170829772949,0.586937427520752
9,0.043756987899541855,0.2908800542354584,0.08227185159921646,0.21588870882987976,0.4172385036945343,0.25341591238975525,0.38586553931236267,0.3068113923072815,0.31283190846443176,0.24995732307434082
10,0.2390480637550354,0.1915842890739441,0.0375741682946682,0.20545919239521027,0.15614065527915955,0.18755751848220825,0.17977899312973022,0.08196484297513962,0.10233838856220245,-0.02781396359205246
11,0.08973663300275803,0.13576240837574005,0.2832159996032715,0.3083091080188751,0.280783474445343,0.2265549600124359,0.34900373220443726,0.21485894918441772,0.3052729368209839,0.13328664004802704
12,0.3378337025642395,0.08165129274129868,0.14350458979606628,0.4359302818775177,0.17970025539398193,0.4753201901912689,0.13525260984897614,0.10147494822740555,0.17618533968925476,0.2958632707595825
13,-0.037320464849472046,0.2635536789894104,0.15835894644260406,0.2523098886013031,0.44318056106567383,0.18029743432998657,0.2263435572385788,0.26538562774658203,0.10885533690452576,0.14762349426746368
14,-0.1563856601715088,0.3256837725639343,0.23031680285930634,-0.06503791362047195,0.30482879281044006,-0.15955065190792084,0.21982185542583466,0.3053421974182129,-0.004639751743525267,0.16306574642658234
