round,cosine_drift
0,0.5616336881271548
1,0.5894683376227389
2,0.6216540490410307
3,0.6423718139817576
4,0.6578110334035805
5,0.6681908960099164
6,0.6792768077762914
7,0.6866208714646841
8,0.6940116053630343
9,0.6987477268499266
10,0.7054322396805603
11,0.7119529412733164
12,0.7155728172634505
13,0.7178166670757796
14,0.7213634531741918
15,0.7263939289342645
16,0.7312998783501126
17,0.7359726873002072
18,0.7411469695273215
19,0.7430557190551235
20,0.7463504595404542
21,0.7494100729079907
22,0.7535248062577007
23,0.7553452592560851
24,0.7592759416101997
25,0.761765636117934
26,0.7644959313274701
27,0.7666786598449221
28,0.7698307655889285
29,0.7728341246507775
30,0.7727893868427308
31,0.7783394638096313
32,0.7786347865320994
33,0.781350965423289
34,0.7848428743025363
35,0.786135571399909
36,0.7899465642068574
37,0.7906915929508516
38,0.7943515870953194
39,0.7965170676836952
40,0.7996544824394523
41,0.8001072929463431
42,0.8024266170492985
43,0.8058156829073917
44,0.8106589185270824
45,0.8108273002422035
46,0.8138277504074437
47,0.8165917383280517
48,0.8194617813192082
49,0.8220434548345202
50,0.8245058193475819
51,0.8264947238523187
52,0.8308000394168304
53,0.8333045793340926
54,0.8350571094819434
55,0.8393096768844239
56,0.8417462228040575
57,0.8453831605540696
58,0.8485746486704833
59,0.8520390351289846
60,0.8550541734034931
61,0.8579319737224868
62,0.8626691503005539
63,0.864099265892818
64,0.8683824700355043
65,0.872947895276485
66,0.8749352299086408
67,0.877671763687857
68,0.8824703086083049
69,0.8845699842059787
70,0.8882671277414812
71,0.8923745359317982
72,0.8957771969842315
73,0.9003205634120786
74,0.901609558443356
75,0.9058884909844768
76,0.9104956603880026
77,0.9143478084709581
78,0.9178367865261714
79,0.9198451735816342
80,0.9217164833259759
81,0.9268948224132584
82,0.9301106828803408
83,0.9329959166502577
84,0.9360123003738617
85,0.9384968203477139
86,0.9414782465222367
87,0.9428413736612189
88,0.9452978925780472
89,0.9481208172354444
90,0.9488760114859287
91,0.9501128362788781
92,0.9514578042286457
93,0.9532499259108709
94,0.9541349461432855
95,0.9549714699008405
96,0.9558064737060646
97,0.9560959826841255
98,0.9556498155299156
99,0.9562457272274004
