round,cosine_drift
0,0.37796874408086834
1,0.524151678480224
2,0.5776010233985274
3,0.5960621738806677
4,0.6224035790579769
5,0.6517170356925944
6,0.6754296922465378
7,0.6969499189726439
8,0.6988439655620409
9,0.7193977988872614
10,0.7400747536308845
11,0.7378343438950872
12,0.753498201759771
13,0.7545612570446698
14,0.7553935320879305
15,0.7478247441776168
16,0.7559850137552069
17,0.7758925207386486
18,0.7586160162123173
19,0.7945429233604072
20,0.7835091012357551
21,0.7883025136357258
22,0.780668514048155
23,0.807603290868893
24,0.7957241707691493
25,0.8145867633753012
26,0.8047920656209976
27,0.8327508136582862
28,0.8006940808085095
29,0.8347125110793489
30,0.817610863446792
31,0.8276428366491329
32,0.8228713540381134
33,0.8491796963427302
34,0.828243492213892
35,0.8488564723553044
36,0.8382749414904183
37,0.8364654784104635
38,0.8128388579780211
39,0.8638915268209371
40,0.8609270973234299
41,0.8570987334769345
42,0.8526794772422224
43,0.8755757645684834
44,0.8685825360085984
45,0.8669392706349606
46,0.886212526816812
47,0.8848338472454931
48,0.876383320962944
49,0.8840426331037753
50,0.8646797735002153
51,0.8808635353082012
52,0.8667608550886335
53,0.8844433696241623
54,0.8798628051861672
55,0.8908696155128663
56,0.8877729370529341
57,0.8870123503630964
58,0.8770936075148019
59,0.8968801685774881
60,0.9000436475168236
61,0.8931300283319147
62,0.8961110379169944
63,0.8991079093750544
64,0.9075737954040666
65,0.9078311186337658
66,0.9187876861833706
67,0.9044155829967839
68,0.8860320556302608
69,0.9228409888354151
70,0.9169827250242147
71,0.9251760001638496
72,0.9232245712128866
73,0.9153402800378807
74,0.9263945008831288
75,0.9296719351140363
76,0.9322558763931743
77,0.9271980996747119
78,0.9367547314568417
79,0.9366740378845998
80,0.93936552986643
81,0.933980939724079
82,0.9360066415641286
83,0.9413478217190925
84,0.9415499351621401
85,0.9462802344191384
86,0.9540684556267792
87,0.9500721314251623
88,0.9559621989229612
89,0.9599828586652677
90,0.9589847809907095
91,0.9686250175466625
92,0.9656928282401398
93,0.9691242255344379
94,0.9820140532810184
95,0.9825344867745993
96,0.9881132258609953
97,0.9954292119379295
98,1.0020787629827168
99,1.010292074907584
