round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.33049923181533813,0.1660195291042328,-0.028426293283700943,-0.15887750685214996,0.4264319837093353,-0.24102364480495453,0.11113405227661133,0.09059301763772964,0.237602099776268,0.2642192840576172
2,0.3015924096107483,-0.03943038731813431,0.05963516980409622,-0.11624553799629211,0.5077884793281555,-0.19908659160137177,0.05681954324245453,0.22461974620819092,0.2761959731578827,0.3285393714904785
3,0.36027517914772034,-0.0443904772400856,0.036783330142498016,0.05636681243777275,0.46593987941741943,-0.06995448470115662,-0.1658990979194641,0.3027667999267578,0.3461565375328064,0.47182005643844604
4,0.4765816926956177,-0.00840118806809187,-0.09833699464797974,0.2562795877456665,0.3745940625667572,0.06030648201704025,-0.1403958648443222,0.13126903772354126,0.3434116244316101,0.417165070772171
5,0.4216972291469574,0.06506384909152985,-0.0482439324259758,0.29498714208602905,0.26758334040641785,0.24124102294445038,-0.12614594399929047,0.23066812753677368,0.3710264563560486,0.3136427104473114
6,0.38416895270347595,0.1247653067111969,0.003980620764195919,0.0903916209936142,0.2691711485385895,0.1505011022090912,0.005780579522252083,0.2337837964296341,0.2508716285228729,0.2504251301288605
7,0.4239204227924347,0.15709970891475677,-0.04118406027555466,0.01134943775832653,0.1583656519651413,0.15836869180202484,0.08823496848344803,0.1885061413049698,0.11310126632452011,0.06494314223527908
8,0.38214096426963806,0.1616649180650711,-0.07310780882835388,-0.025598077103495598,0.06787394732236862,0.2009071707725525,-0.07959523051977158,0.32019945979118347,0.19034819304943085,0.04725062847137451
9,0.46717286109924316,0.19429746270179749,-0.3148540258407593,0.2107481211423874,0.18954020738601685,0.12258557975292206,-0.031597573310136795,0.07515560835599899,0.13436657190322876,0.003966580145061016
10,0.48016148805618286,0.1502709537744522,-0.34204795956611633,0.14323599636554718,0.21124112606048584,0.240029439330101,0.05778232961893082,0.14228937029838562,0.049604382365942,-0.31653648614883423
11,0.5235488414764404,0.19506511092185974,-0.3951127231121063,0.24283266067504883,0.017896069213747978,0.1279502809047699,-0.11230811476707458,0.051661472767591476,0.14450742304325104,-0.14743340015411377
12,0.3705105185508728,0.13086873292922974,-0.31718751788139343,0.18644273281097412,0.17408013343811035,0.21362578868865967,-0.24944067001342773,0.15939927101135254,0.20025306940078735,-0.11248020827770233
13,0.5312615036964417,0.01798495650291443,-0.4964464008808136,0.34255513548851013,0.19922243058681488,0.24518036842346191,-0.16165964305400848,0.1366383582353592,0.24540789425373077,-0.13497665524482727
14,0.39888954162597656,0.12594906985759735,-0.48375821113586426,0.23015601933002472,0.06428294628858566,0.35597750544548035,-0.1596316248178482,0.09574037045240402,0.09154399484395981,-0.37494200468063354
15,0.29049354791641235,0.04123171046376228,-0.27772462368011475,0.21031643450260162,-0.03633664548397064,0.3616503179073334,-0.4653618335723877,0.2719043791294098,0.2620674967765808,-0.11569780111312866
16,0.3816238045692444,-0.009397059679031372,-0.41136205196380615,0.27032652497291565,-0.1428745687007904,0.35959941148757935,-0.20880751311779022,-0.027568047866225243,0.04388559237122536,-0.24466119706630707
17,0.496250182390213,0.018012484535574913,-0.4343699514865875,0.2691154181957245,0.07724390923976898,0.3253556489944458,-0.16471166908740997,0.13544848561286926,0.2040310949087143,-0.20029307901859283
18,0.47472649812698364,0.22153134644031525,-0.4366356432437897,0.11773040890693665,-0.025343116372823715,0.2515938878059387,-0.1002689003944397,0.1477019339799881,0.035285014659166336,-0.3472402095794678
19,0.49620336294174194,-0.02916806749999523,-0.5672353506088257,0.4270722568035126,-0.016352372244000435,0.3383724093437195,-0.2551240026950836,0.027746258303523064,0.21026034653186798,-0.2189752608537674
20,0.48070627450942993,-0.09046035259962082,-0.47748181223869324,0.4000665247440338,0.1035357266664505,0.31033334136009216,-0.13366085290908813,-0.07027784734964371,0.1431981772184372,-0.28997501730918884
21,0.5195187330245972,0.001766688423231244,-0.4648117125034332,0.30453985929489136,0.1795664131641388,0.32811516523361206,-0.1236065998673439,-0.0052946037612855434,0.07127990573644638,-0.2957191467285156
22,0.51792311668396,-0.11646612733602524,-0.6672763228416443,0.448883593082428,0.044033538550138474,0.30556344985961914,-0.24560469388961792,0.08500461280345917,0.31360867619514465,-0.04706597700715065
23,0.5212400555610657,-0.11617753654718399,-0.6152272820472717,0.36265888810157776,0.05109139904379845,0.34048500657081604,-0.3097638487815857,0.1497250199317932,0.2739337086677551,-0.1366111785173416
24,0.27237436175346375,0.11843056976795197,-0.37531474232673645,0.19952118396759033,-0.08783172070980072,0.3946788012981415,-0.11100170016288757,0.024840811267495155,-0.06479785591363907,-0.4394736886024475
25,0.32808080315589905,-0.02662421576678753,-0.4902348816394806,0.4540393054485321,0.11101152747869492,0.43346336483955383,-0.4913851320743561,-0.10023269802331924,0.3486257791519165,-0.13245928287506104
26,0.4854056239128113,-0.030177908018231392,-0.5180824398994446,0.36072733998298645,0.11874851584434509,0.4680051803588867,-0.11877180635929108,0.07784394174814224,0.04682718589901924,-0.33843520283699036
27,0.28489798307418823,-0.010271329432725906,-0.5144534707069397,0.4127679765224457,-0.045097824186086655,0.5581052899360657,-0.3042234778404236,0.08458110690116882,0.023024139925837517,-0.3224658668041229
28,0.4687027633190155,-0.24839834868907928,-0.5713781714439392,0.4540916383266449,-0.033497512340545654,0.49755141139030457,-0.439858078956604,0.020513856783509254,0.30759936571121216,-0.13464754819869995
29,0.3401656448841095,0.022712823003530502,-0.5479941368103027,0.48329776525497437,-0.10506992787122726,0.518081784248352,-0.37007489800453186,0.022580381482839584,0.22095315158367157,-0.12980124354362488
30,0.46147584915161133,-0.10544279217720032,-0.5379292964935303,0.44697776436805725,0.00677191698923707,0.5474092960357666,-0.2555141746997833,-0.06745882332324982,0.05394822731614113,-0.24993205070495605
31,0.4773908257484436,0.031077196821570396,-0.4032822251319885,0.2607976496219635,0.0025592201855033636,0.2725347578525543,-0.013696152716875076,-0.031064670532941818,-0.019893024116754532,-0.32190370559692383
32,0.5332344174385071,-0.10331644862890244,-0.6305074095726013,0.3708823323249817,-0.10690174996852875,0.48221978545188904,-0.26789307594299316,0.07973600178956985,0.0852319523692131,-0.11803848296403885
33,0.4764804542064667,-0.22388769686222076,-0.673336923122406,0.44593149423599243,0.16045939922332764,0.5518659949302673,-0.44507017731666565,0.1682811975479126,0.34822237491607666,0.010851355269551277
34,0.470776230096817,-0.06215713173151016,-0.6368294954299927,0.4886382520198822,-0.10751473903656006,0.46408388018608093,-0.27904605865478516,-0.05340362712740898,0.20851856470108032,-0.16879022121429443
35,0.5011290311813354,-0.23169097304344177,-0.6786709427833557,0.486411988735199,-0.015537554398179054,0.5652100443840027,-0.3564090132713318,0.08023831248283386,0.2220715880393982,-0.1585196703672409
36,0.3970164358615875,-0.08420497924089432,-0.5101326107978821,0.3381487727165222,-0.2585335671901703,0.5288680195808411,-0.22468052804470062,0.047148361802101135,0.08198028802871704,-0.3438675105571747
37,0.3556695580482483,0.010026469826698303,-0.508023202419281,0.3324224650859833,-0.12049533426761627,0.6180531978607178,-0.3073560893535614,0.18195022642612457,-0.008404068648815155,-0.2840125262737274
38,0.3754068613052368,0.13049644231796265,-0.4425966441631317,0.22437119483947754,-0.12997297942638397,0.40627145767211914,-0.11661600321531296,0.10574309527873993,-0.09206745028495789,-0.3173731863498688
39,0.4878150522708893,-0.19937951862812042,-0.665118932723999,0.45253318548202515,-0.1291397660970688,0.5401965379714966,-0.5262775421142578,0.03605803847312927,0.3715692460536957,-0.11251779645681381
40,0.48835620284080505,0.020948834717273712,-0.5759369730949402,0.44908425211906433,-0.11416849493980408,0.48679524660110474,-0.26701822876930237,0.10588577389717102,0.10229547321796417,-0.14520184695720673
41,0.5023703575134277,-0.1825525015592575,-0.6891967058181763,0.4753774404525757,0.18044407665729523,0.46038830280303955,-0.26698628067970276,0.024617671966552734,0.16877999901771545,-0.16960062086582184
42,0.554721474647522,-0.135103240609169,-0.6052905321121216,0.40611547231674194,-0.04381443187594414,0.5014088153839111,-0.36324381828308105,0.06526511162519455,0.2074962705373764,-0.2128274142742157
43,0.4384903907775879,-0.18588466942310333,-0.6490988731384277,0.5014744400978088,0.03061964549124241,0.6214057207107544,-0.5086507797241211,0.03580688312649727,0.3302566707134247,-0.2008139193058014
44,0.5337911248207092,-0.18726934492588043,-0.6929386854171753,0.43195459246635437,-0.18040134012699127,0.5211194157600403,-0.35803326964378357,0.1336810439825058,0.2228308469057083,-0.08342805504798889
45,0.4722290635108948,0.008851625956594944,-0.6602010726928711,0.3877915143966675,-0.026850253343582153,0.5235118269920349,-0.3027525246143341,0.1277189403772354,0.130429208278656,-0.16018842160701752
46,0.5231528878211975,-0.20106206834316254,-0.6852218508720398,0.516064465045929,-0.02566826529800892,0.5341926217079163,-0.29196253418922424,-0.13272640109062195,0.1532556116580963,-0.13891206681728363
47,0.6192130446434021,-0.08440422266721725,-0.6022970080375671,0.3716355860233307,0.08893468230962753,0.3293614387512207,-0.13481932878494263,0.1160469576716423,0.12819282710552216,-0.10783739387989044
48,0.42984914779663086,0.0679173544049263,-0.5860247015953064,0.3309502899646759,-0.18404237926006317,0.555645763874054,-0.30653631687164307,0.17618966102600098,0.05991705134510994,-0.24595166742801666
49,0.24119774997234344,-0.1606932282447815,-0.5836017727851868,0.513201892375946,-0.23494462668895721,0.7224480509757996,-0.5494948625564575,0.26772791147232056,0.205562025308609,-0.06834916770458221
50,0.5220388174057007,-0.14370061457157135,-0.5556768178939819,0.32887396216392517,-0.04017004370689392,0.5664475560188293,-0.32678431272506714,-0.037596434354782104,0.24630725383758545,-0.353577584028244
51,0.2989044785499573,0.04387885332107544,-0.46759483218193054,0.29359254240989685,-0.17829576134681702,0.6351847052574158,-0.20740669965744019,0.2774204909801483,-0.0969405248761177,-0.46797624230384827
