round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.7234318852424622,0.6047490835189819,0.5214782357215881,0.4256094992160797,0.770513653755188,0.29881995916366577,0.6071301102638245,0.5615646839141846,0.6422696113586426,0.6720504760742188
2,0.6344651579856873,0.5653715133666992,0.6102758049964905,0.7503412961959839,0.7807929515838623,0.4776344895362854,0.6914939284324646,0.6747414469718933,0.6666477918624878,0.6051707863807678
3,0.713798463344574,0.5855935215950012,0.8011772036552429,0.9169275164604187,0.8531681299209595,0.7631561756134033,0.9275678396224976,0.7510685324668884,0.7709400057792664,0.673916220664978
4,0.8964133858680725,0.7128031849861145,0.757515549659729,0.9575081467628479,0.8594613075256348,0.8501923084259033,0.9036845564842224,0.758789598941803,0.8382459282875061,0.6194683909416199
5,0.8175181746482849,0.7803952097892761,0.5466625690460205,0.9146638512611389,0.5343304872512817,0.7781175374984741,0.8586182594299316,0.4796023964881897,0.40176451206207275,0.10966240614652634
6,0.6842268109321594,0.7553925514221191,0.6627470254898071,0.5224285125732422,0.7459398508071899,0.49180442094802856,0.8472258448600769,0.607633650302887,0.48993638157844543,0.45673808455467224
7,0.648232102394104,0.5047206282615662,0.4630880355834961,0.4739806354045868,0.7071259617805481,0.2158079445362091,0.7543910145759583,0.5117267370223999,0.5138063430786133,0.5070745348930359
8,0.4319985806941986,0.5071514248847961,0.3861410319805145,0.6847363114356995,0.6794270277023315,0.4032036066055298,0.5010189414024353,0.49988192319869995,0.5312273502349854,0.5982924103736877
9,0.6479851007461548,0.6531997323036194,0.3479330241680145,0.7695319056510925,0.6393812298774719,0.4427421987056732,0.47766509652137756,0.3798004686832428,0.5148517489433289,0.4882235527038574
10,0.6153075098991394,0.7336305379867554,0.28045740723609924,0.8187057971954346,0.30546289682388306,0.6506944894790649,0.700737714767456,0.37686124444007874,0.13385210931301117,-0.11821992695331573
11,0.5614243745803833,0.771090030670166,0.5414684414863586,0.5936794877052307,0.4520675837993622,0.6798035502433777,0.7595706582069397,0.48345082998275757,0.2501366138458252,0.11227142810821533
12,0.5101305246353149,0.5984236598014832,0.5762632489204407,0.41190454363822937,0.6090102791786194,0.38845691084861755,0.5685634016990662,0.5615406632423401,0.5481745600700378,0.47869136929512024
13,0.4074701964855194,0.5546862483024597,0.39175012707710266,0.5686813592910767,0.6031641364097595,0.2821056544780731,0.3800026476383209,0.5105850100517273,0.6477030515670776,0.6342047452926636
