round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.5130237340927124,0.49231061339378357,0.33085575699806213,0.0883476734161377,0.3700821101665497,0.447340726852417,0.2555607557296753,0.17374761402606964,0.47790226340293884,0.3487797975540161
2,0.4442630708217621,0.6143052577972412,0.5647266507148743,0.2514388859272003,0.4561232626438141,0.5960935950279236,0.45525023341178894,0.3536038398742676,0.5356900691986084,0.5693416595458984
3,0.6213559508323669,0.7378065586090088,0.71034836769104,0.6506710052490234,0.6499899625778198,0.7137777209281921,0.6766361594200134,0.7330326437950134,0.7096896767616272,0.6686606407165527
4,0.6987306475639343,0.7313292026519775,0.7536649703979492,0.6726318001747131,0.6824760437011719,0.7473148703575134,0.744551420211792,0.7749956250190735,0.7665664553642273,0.7468258142471313
5,0.660062849521637,0.7309359312057495,0.6708167791366577,0.590630054473877,0.4778938293457031,0.6387763619422913,0.6318817734718323,0.6227505803108215,0.6504283547401428,0.49064552783966064
6,0.38865742087364197,0.30902472138404846,0.17443977296352386,0.22290633618831635,0.4290409982204437,0.25384247303009033,0.23807014524936676,0.3395891487598419,0.3318535089492798,0.06866504997015
7,0.1646542102098465,0.40977156162261963,0.3031999468803406,0.21219494938850403,0.19469314813613892,0.3058391511440277,0.40959036350250244,0.27825090289115906,0.14969763159751892,0.4079543352127075
8,-0.07155928015708923,0.03083110600709915,0.22182783484458923,0.10478963702917099,0.047033727169036865,0.0972929522395134,0.19503958523273468,0.008774442598223686,0.19198356568813324,0.2720744013786316
9,0.18423864245414734,0.3676168918609619,0.35778650641441345,0.4041096270084381,0.2057923972606659,0.14746971428394318,0.08736672252416611,0.3925061523914337,0.19715404510498047,-0.04662424325942993
10,0.1401968002319336,0.28355279564857483,0.22010186314582825,0.4131111204624176,0.07844383269548416,0.07247643172740936,-0.027432825416326523,0.19293782114982605,0.23854593932628632,-0.034583427011966705
11,0.37432199716567993,0.2214450091123581,0.2311687469482422,0.34894150495529175,0.17802676558494568,0.21651087701320648,0.31306904554367065,0.43240824341773987,0.372454434633255,0.3580836355686188
12,0.13479647040367126,0.3374302387237549,-0.16080863773822784,-0.15188366174697876,-0.0720670223236084,0.012416918762028217,0.18345192074775696,0.20322594046592712,0.18646234273910522,-0.12181267887353897
13,0.18470224738121033,0.30015283823013306,0.5488878488540649,0.683612585067749,0.10043668746948242,0.4185629189014435,0.26281771063804626,0.4213167428970337,0.5018796920776367,0.45990216732025146
14,0.13914872705936432,-0.09696369618177414,0.2399037927389145,0.18694035708904266,-0.19781285524368286,-0.032514750957489014,0.05179359391331673,0.1320619434118271,0.16758473217487335,0.21010003983974457
15,0.1320403665304184,0.351607084274292,0.3194412887096405,0.05232204496860504,0.2550484240055084,0.41530004143714905,0.2933705151081085,0.10777812451124191,0.20867173373699188,0.13806593418121338
16,0.36240339279174805,0.5527331233024597,0.30470049381256104,0.11042077839374542,0.315200537443161,0.2941223084926605,0.32574158906936646,0.3367352783679962,0.2814828157424927,0.05510677024722099
17,0.2862781286239624,0.4241417944431305,0.35438472032546997,0.05787791684269905,0.2832137942314148,0.23913967609405518,0.387542188167572,0.35014718770980835,0.4925406575202942,0.37489399313926697
18,0.45951998233795166,-0.21548113226890564,-0.16981849074363708,0.1017957255244255,0.26286014914512634,-0.17715135216712952,0.23753345012664795,-0.0069824522361159325,0.08282828330993652,-0.07175056636333466
19,-0.04537307471036911,0.06533486396074295,0.21298055350780487,0.4277876913547516,0.23670326173305511,0.3508613705635071,0.08437543362379074,0.18011879920959473,0.20618250966072083,0.055304933339357376
20,-0.06197497248649597,0.2279522866010666,0.17259101569652557,0.08510427176952362,-0.08920393884181976,0.22401519119739532,0.09212685376405716,0.3160790801048279,-0.0471925288438797,0.19260945916175842
21,0.3606325387954712,0.379747599363327,0.16280949115753174,-0.03968343883752823,0.04869015887379646,0.2902824282646179,0.16701343655586243,0.20157833397388458,0.04637826979160309,-0.08968371897935867
22,0.28519490361213684,0.01951407641172409,-0.04022394120693207,0.14827555418014526,0.24622173607349396,0.08465409278869629,0.5332152247428894,0.29778286814689636,0.1807170808315277,0.3905433118343353
23,0.012994210235774517,0.08023513853549957,-0.001733851502649486,0.36027783155441284,0.49928346276283264,-0.017800498753786087,0.4768599569797516,0.2287583202123642,0.250274121761322,0.3421400189399719
24,0.17174522578716278,0.36516088247299194,0.28434818983078003,0.05802610516548157,0.02117224596440792,0.2788165509700775,-0.09915663301944733,0.3729966878890991,0.34586769342422485,0.23917628824710846
25,0.34526723623275757,0.4623843729496002,0.263662725687027,0.05638125166296959,0.06605198979377747,0.4175107777118683,-0.05686517432332039,0.0629863440990448,0.44694170355796814,0.35301169753074646
26,0.29330721497535706,0.30921241641044617,0.2841772437095642,0.3869148790836334,0.40983444452285767,0.3090982735157013,0.4490208029747009,0.2850995659828186,0.2736881375312805,0.49760308861732483
27,0.2629821300506592,0.23962627351284027,0.19841799139976501,0.5278750061988831,0.3482948839664459,0.2854209542274475,0.4024082124233246,0.5913065075874329,0.2913729250431061,0.23433423042297363
28,0.3468935787677765,0.5442566871643066,0.15731093287467957,0.24031677842140198,-0.0007177094812504947,0.06841635704040527,-0.13182571530342102,0.4152502119541168,0.09743720293045044,-0.23634541034698486
29,0.25822991132736206,0.11586851626634598,0.30980971455574036,0.00023193575907498598,0.0067137498408555984,0.06741445511579514,0.38180622458457947,0.016948293894529343,0.15663719177246094,0.16218002140522003
30,0.004213913343846798,9.432762453798205e-05,0.2893288731575012,0.6409508585929871,0.2865741550922394,0.1174006462097168,0.41666337847709656,0.3162729740142822,0.2500567138195038,0.27941641211509705
31,0.31463682651519775,0.3469964563846588,0.06591251492500305,0.22235983610153198,0.38774600625038147,0.021567553281784058,0.31917086243629456,0.5366244316101074,0.29362261295318604,-0.10543849319219589
32,0.2908326983451843,0.11198451370000839,-0.009861365891993046,0.09481387585401535,-0.10664690285921097,0.045550279319286346,-0.07632268965244293,0.2610156834125519,0.041663236916065216,-0.2953539490699768
33,0.43945416808128357,0.12082163989543915,0.339775025844574,0.2598888874053955,0.34755000472068787,0.017675893381237984,0.340010404586792,0.3262767493724823,-0.034742895513772964,0.3312973976135254
34,0.06920655071735382,0.1127723753452301,0.20385430753231049,0.044846076518297195,0.07054636627435684,0.04461037367582321,0.01747817173600197,0.16526494920253754,0.12936511635780334,0.26996129751205444
35,0.2623820900917053,0.20961152017116547,0.32559770345687866,-0.03794555366039276,0.24508486688137054,0.1384698748588562,0.3735400140285492,0.4752199649810791,0.4040255546569824,0.177870973944664
36,0.11403440684080124,0.4816912114620209,0.24906061589717865,-0.07442227005958557,0.35916829109191895,0.26932358741760254,-0.027753794565796852,0.30958041548728943,0.3723108768463135,0.17550227046012878
37,0.316959023475647,0.0029383706860244274,-0.02197398990392685,-0.01128978468477726,0.2991712987422943,0.023048628121614456,0.546737015247345,0.522404670715332,0.3017255365848541,0.1747014820575714
38,0.2881276607513428,0.05204588919878006,0.2377590835094452,-0.21130070090293884,0.1363934427499771,0.11683052033185959,0.287212073802948,0.11880684643983841,0.31408607959747314,0.2873283326625824
39,0.2377505600452423,-0.08475129306316376,0.45103567838668823,0.054912980645895004,0.24110741913318634,0.010693923570215702,-0.10658717900514603,0.2925351858139038,0.05853206664323807,0.30666103959083557
40,0.21713298559188843,0.5230210423469543,0.3482215702533722,0.10428061336278915,0.03798997774720192,0.1980496644973755,0.24930299818515778,0.4423905611038208,0.4501816928386688,0.4514990746974945
41,-0.0841396376490593,0.18081925809383392,-0.027897078543901443,0.318196177482605,0.14235924184322357,0.08505549281835556,-0.11380812525749207,0.041916776448488235,0.20412573218345642,0.14866960048675537
42,0.18389920890331268,0.13346846401691437,-0.0038565821014344692,0.4472227692604065,0.6252267360687256,0.07078559696674347,0.605084240436554,0.23726655542850494,0.25938257575035095,0.3726658821105957
43,0.4731627106666565,0.320270299911499,0.26808875799179077,0.04268064349889755,0.11669585108757019,0.1091039851307869,0.2180875688791275,0.4979563057422638,0.3759521245956421,0.2118629366159439
44,0.21174710988998413,0.1561000496149063,0.5428811311721802,-0.20710186660289764,0.5609822869300842,0.4233280122280121,0.10233888775110245,0.009207653813064098,0.4729841649532318,0.36939024925231934
45,0.16268151998519897,0.6184733510017395,0.14636243879795074,0.2844126224517822,0.05180727317929268,0.11345955729484558,0.0904160812497139,0.4335724115371704,0.4398180842399597,-0.044616978615522385
46,0.14583322405815125,-0.021757986396551132,-0.24116003513336182,0.18968649208545685,0.34480881690979004,-0.05629490315914154,0.4097534120082855,-0.16543377935886383,-0.09573525935411453,0.26613539457321167
47,0.29200220108032227,0.18170788884162903,0.0710487961769104,0.021917536854743958,0.547429621219635,0.035939112305641174,-0.08885196596384048,0.4633748233318329,0.46150410175323486,0.1469128280878067
48,0.3082185387611389,0.02509055845439434,0.12336356192827225,0.18055367469787598,0.26025837659835815,0.2238839566707611,0.1432187259197235,0.6263627409934998,0.1963067501783371,0.25616130232810974
49,0.3193661570549011,0.2641752064228058,0.2693614065647125,0.1226985901594162,0.3978324830532074,0.3067764341831207,0.4760141670703888,0.4354032576084137,0.4183533787727356,0.0005631762323901057
50,0.5009686946868896,0.21173451840877533,0.2627708613872528,0.004839826375246048,0.346617728471756,0.18443632125854492,0.5709643959999084,0.3926851749420166,0.38977259397506714,0.35461628437042236
51,0.587188184261322,0.4869597852230072,0.3750828802585602,0.03918074443936348,0.30037790536880493,0.4408739507198334,0.08799233287572861,0.3268822133541107,0.5680755376815796,0.24358108639717102
52,0.3035564720630646,0.4304247498512268,0.4696459472179413,0.2911638021469116,0.17826572060585022,0.47656115889549255,0.08217783272266388,0.33732157945632935,0.27943986654281616,0.31612566113471985
53,0.35972505807876587,0.4452860951423645,0.295760840177536,0.28525927662849426,0.3397570848464966,0.37037867307662964,0.3656873404979706,0.5935802459716797,0.5527857542037964,0.4037526845932007
54,0.5201820135116577,0.4025045931339264,0.19722586870193481,0.29674890637397766,0.39499032497406006,0.37671080231666565,0.3527536690235138,0.2915092706680298,0.3640473186969757,0.4245985746383667
55,0.6340081691741943,0.21315406262874603,0.17789413034915924,0.14726293087005615,0.19721369445323944,0.19693519175052643,0.1479443609714508,0.5086361169815063,0.3888392746448517,0.0038097382057458162
56,0.06047431007027626,0.3922337293624878,0.33152714371681213,0.1368822604417801,-0.2266148179769516,0.392932265996933,-0.006009461358189583,0.3443262577056885,0.06639468669891357,0.02230006456375122
57,-0.13960133492946625,0.1622333973646164,0.4847281575202942,0.5016486644744873,0.010690038092434406,0.19708815217018127,0.004759873729199171,0.07924395799636841,0.06384740024805069,0.40695255994796753
58,0.3672153055667877,0.4204463064670563,0.27486366033554077,0.5389253497123718,0.23728811740875244,0.15714292228221893,0.02776339463889599,0.6604415774345398,0.5529431700706482,0.1310240775346756
59,0.26912882924079895,-0.16585563123226166,0.05427396297454834,-0.19091300666332245,-0.20410595834255219,-0.08357728272676468,-0.10704430937767029,0.4218871593475342,0.44977056980133057,-0.09319043904542923
60,0.3806038796901703,0.4772161841392517,0.5534457564353943,0.01135989185422659,0.08542550355195999,0.5305539965629578,0.41163843870162964,0.23046807944774628,0.5050779581069946,0.559516191482544
61,0.25970572233200073,0.28855088353157043,0.06551763415336609,-0.13125209510326385,0.00801846757531166,0.2517733573913574,0.3919326961040497,0.10801104456186295,0.06900015473365784,0.24582964181900024
62,0.6890336275100708,0.1807113140821457,-0.008238871581852436,-0.07316692173480988,0.2780216634273529,0.025964638218283653,-0.12762326002120972,0.5111323595046997,0.3243255317211151,0.11507000774145126
63,-0.0657220333814621,0.24155762791633606,0.438469260931015,0.34995314478874207,-0.05400199443101883,0.39435863494873047,0.34947827458381653,0.03416963666677475,0.4069828987121582,0.5100559592247009
64,-0.22142603993415833,0.4860636293888092,0.6218611598014832,0.7226647734642029,-0.2831595242023468,0.48032844066619873,0.16267256438732147,0.10687386989593506,0.07984086126089096,0.6197032928466797
65,0.22085420787334442,0.6083426475524902,0.32450705766677856,0.5081344246864319,-0.21517345309257507,0.1405722051858902,0.09392152726650238,0.5110332369804382,0.5404590964317322,0.23573170602321625
66,0.3278599977493286,0.32243624329566956,0.28229624032974243,-0.2744596004486084,-0.010269403457641602,0.19042693078517914,-0.2517921030521393,0.2597188651561737,0.31499695777893066,-0.05723923072218895
67,0.04168875142931938,0.8060566782951355,0.6111240386962891,0.3680339753627777,-0.29798436164855957,0.6978232860565186,-0.1971331238746643,0.3415088951587677,0.4177950322628021,0.45983052253723145
68,-0.042747046798467636,0.423213928937912,0.7572427988052368,0.4590621590614319,-0.3996014893054962,0.47178423404693604,0.2296486347913742,0.19733700156211853,0.50667804479599,0.7364883422851562
69,0.2895009219646454,-0.010815706104040146,-0.09941580146551132,-0.03407827019691467,0.0015533744590356946,-0.1044226884841919,0.32581856846809387,0.3362136781215668,0.021562714129686356,0.5292490124702454
70,0.5753195285797119,0.2375589907169342,0.10742686688899994,-0.03125831112265587,0.41932743787765503,0.34776344895362854,0.36821427941322327,0.39719703793525696,0.5140613317489624,0.30628541111946106
71,0.31203797459602356,0.29209014773368835,0.7455257773399353,0.24088630080223083,0.4406016767024994,0.6538023352622986,0.1571117490530014,0.39800381660461426,0.5212141275405884,0.390005499124527
72,0.3878001868724823,0.1636461764574051,0.09773562848567963,-0.17688068747520447,0.35834723711013794,0.3014383018016815,0.006099705584347248,0.3387986421585083,0.24526919424533844,0.0013384768972173333
73,0.4965467154979706,0.20249679684638977,-0.0019098261836916208,-0.24120140075683594,-0.01208435371518135,-0.24560000002384186,0.0668850839138031,0.2856522500514984,0.1323859691619873,0.22308436036109924
74,0.3756786584854126,0.742332398891449,0.3879348635673523,0.34039756655693054,-0.22525650262832642,0.27172601222991943,-0.2040584534406662,0.36630573868751526,0.5658043622970581,0.38866934180259705
75,0.030623145401477814,0.6027728319168091,0.4579063355922699,0.6318383812904358,-0.2460157573223114,0.4107367992401123,0.0652310848236084,0.41055548191070557,0.3600200414657593,0.3840993642807007
76,0.1082528829574585,0.18422828614711761,-0.013177113607525826,0.562481164932251,0.33555421233177185,0.17337161302566528,0.40508028864860535,0.3007822036743164,0.12071492522954941,0.4323287308216095
77,0.2279743105173111,0.14671970903873444,0.1360553503036499,0.1728195697069168,0.132351353764534,0.20475485920906067,-0.06932450830936432,0.5182750225067139,0.2766624689102173,0.3599056601524353
78,0.33800312876701355,0.5835170149803162,0.10962551087141037,0.27882716059684753,-0.16908669471740723,0.15974289178848267,-0.38801276683807373,0.713427722454071,0.6025232076644897,-0.14456376433372498
79,0.5780544877052307,0.3085555136203766,-0.3019978702068329,0.19318737089633942,0.3899618983268738,-0.07274864614009857,-0.10131168365478516,0.5284186601638794,0.5171119570732117,-0.30425742268562317
80,0.2618130147457123,0.2678508162498474,0.11210555583238602,-0.08996852487325668,0.4181721806526184,0.29831477999687195,0.5458120107650757,-0.22821490466594696,-0.0667736604809761,0.41232314705848694
81,-0.27666786313056946,0.34557417035102844,0.6167201399803162,0.4987978935241699,-0.039476197212934494,0.681543231010437,0.17930620908737183,-0.04476601257920265,0.015420698560774326,0.5771431922912598
82,-0.035622864961624146,0.3365843892097473,0.6366407871246338,0.3709903359413147,-0.1389801800251007,0.6200438141822815,-0.016945820301771164,0.014801984652876854,0.32267120480537415,0.667854368686676
83,0.07524532079696655,0.2133922576904297,0.6831609606742859,0.5091269016265869,-0.41382256150245667,0.28189292550086975,0.0548076368868351,0.5040134191513062,0.4587252736091614,0.5772040486335754
84,0.3947584629058838,0.0293257012963295,0.16158947348594666,-0.07761543989181519,0.30201953649520874,-0.09343954175710678,0.5943259000778198,0.3170967102050781,0.3114335834980011,0.08827716112136841
85,0.46214812994003296,0.28542444109916687,0.276937872171402,-0.052615080028772354,0.18243299424648285,0.15053799748420715,0.12158945947885513,0.43990880250930786,0.6374177932739258,-0.14692065119743347
86,0.5961885452270508,0.6433240175247192,0.11491091549396515,-0.024082530289888382,-0.03436527028679848,0.0684032291173935,-0.33774620294570923,0.4519728720188141,0.7491968274116516,-0.19907362759113312
87,0.2795071303844452,0.5076271891593933,0.03561440855264664,0.4859590232372284,-0.13101111352443695,-0.13638634979724884,-0.3572313189506531,0.6164966821670532,0.6397796869277954,-0.09580652415752411
88,0.2414458990097046,0.33278724551200867,0.26688653230667114,0.38351020216941833,-0.1275438517332077,0.018494049087166786,0.41073301434516907,0.32006263732910156,0.04874086380004883,0.574897825717926
