round,cosine_drift
0,0.6838882984842602
1,0.5342828680498695
2,0.5470896189974183
3,0.5424351561956591
4,0.5479840864763413
5,0.5503192733666368
6,0.5590405463873717
7,0.5622335624968265
8,0.5606234813487072
9,0.5653686155524812
10,0.5751174203927183
11,0.5819131804468722
12,0.5764111234085235
13,0.5872955517607901
14,0.5850907566170119
15,0.583845758676192
16,0.5792541101873098
17,0.5832358597813165
18,0.5946458567009016
19,0.590881572763816
20,0.5865772879689566
21,0.5945031179248803
22,0.5930882111515633
23,0.5978334091900238
24,0.5976702736557015
25,0.6049977536738014
26,0.5975484789147113
27,0.6024922039113982
28,0.6024866718730373
29,0.5999111629986463
30,0.6097439208203772
31,0.6034722840190119
32,0.6102435982447967
33,0.6098428605694454
34,0.606423286509948
35,0.6226800102068757
36,0.6192195616408877
37,0.6229548846160823
38,0.6210317941711655
39,0.6224380810948187
40,0.6289439697626319
41,0.636769328048407
42,0.631949647942264
43,0.6362779562864358
44,0.6369981357161594
45,0.644343387385525
46,0.6384051504907052
47,0.6492360975670641
48,0.6466281681390093
49,0.6496480978127407
50,0.6599194496109086
51,0.6562453422474137
52,0.663359526364165
53,0.6735067924051776
54,0.6691304456770621
55,0.6778417339898092
56,0.6713691730864144
57,0.6834948249927647
58,0.6853248016206515
59,0.6905996752246868
60,0.6903373138766609
61,0.6961149424469795
62,0.6977253218929291
63,0.7093530001631874
64,0.7073726543984744
65,0.7097324577797913
66,0.7131571271247958
67,0.7149783832137501
68,0.7222179375315855
69,0.7347889442622366
70,0.7274369462282119
71,0.7363405548768306
72,0.7445858382034654
73,0.7362950281933515
74,0.742041210945833
75,0.7445056924061645
76,0.7586995375073857
77,0.7497662703679518
78,0.7598702831365358
79,0.7589509997836161
80,0.7666813636635805
81,0.7594014713509409
82,0.7654315022273537
83,0.767316653916878
84,0.7740259611152116
85,0.7727139089611356
86,0.7765312920806177
87,0.7780965254073753
88,0.7808831517301402
89,0.7834097015738357
90,0.7788657460161363
91,0.785691794765349
92,0.7861783042908612
93,0.780965928601302
94,0.7828434048412825
95,0.7851083979541129
96,0.7867114525467345
97,0.7854350278255051
98,0.7852709449399784
99,0.7888209515510828
