round,cosine_drift
0,0.6120036485413801
1,0.37922630525260753
2,0.45739356981157275
3,0.3969217766076401
4,0.4263629549853909
5,0.4134866383930311
6,0.4355864173686467
7,0.4572725531612886
8,0.4382926970663552
9,0.4563562662139818
10,0.42559898636100235
11,0.450852875454005
12,0.4466584001806528
13,0.45225994785507284
14,0.49207247184984176
15,0.4587746642504731
16,0.45490300349750684
17,0.45507414611253727
18,0.4733055440760172
19,0.4829982393625139
20,0.49664264127327523
21,0.4674015391280043
22,0.47667380884373656
23,0.4826524973222638
24,0.5204379555523215
25,0.4835418099587697
26,0.5169000882237977
27,0.49134569137547307
28,0.5135631095648991
29,0.5084456532931394
30,0.5198947228781721
31,0.5097142187902193
32,0.5342910914437183
33,0.517564252694123
34,0.5146418791626753
35,0.5266956890003722
36,0.532749931221221
37,0.5528087674390075
38,0.5498210556457084
39,0.5476903090855839
40,0.5488398572107759
41,0.5538398237850157
42,0.5677504365551784
43,0.5615008164377652
44,0.5979607752922143
45,0.5809955169010045
46,0.590225528494366
47,0.6098060585095095
48,0.6137275463242448
49,0.6170479754427707
50,0.6338888244450065
51,0.6190503297287461
52,0.6256910905816225
53,0.6422751770625457
54,0.6526562467263135
55,0.6417827279217154
56,0.6684559410795061
57,0.6652762828306191
58,0.6836143378592767
59,0.6952868047600343
60,0.6965617903094892
61,0.6901582501282633
62,0.7143959604324196
63,0.7153825275763455
64,0.7182119558944108
65,0.7204627850977422
66,0.727924184594671
67,0.7414717520011825
68,0.7481092760455582
69,0.7561147442310865
70,0.7589769136718969
71,0.7726213776877022
72,0.7723848965889409
73,0.7810801288790544
74,0.7852152031302565
75,0.7902415977283773
76,0.7960439047579125
77,0.8166101382032862
78,0.8121390364158261
79,0.8094616791987416
80,0.8203624943803768
81,0.8298387495244026
82,0.8427340748687898
83,0.846291398901707
84,0.8499079210047142
85,0.8492391198494563
86,0.8589121113310141
87,0.8609290167372182
88,0.8629358771785056
89,0.8674774925221328
90,0.8706655221255107
91,0.875779310419659
92,0.877955683542058
93,0.8791832736759375
94,0.879394842521637
95,0.874394712153104
96,0.879884753168103
97,0.8775812352274797
98,0.8801547966613942
99,0.8762671893854898
