round,cosine_drift
0,0.6107348576189581
1,0.6604887340248065
2,0.6873924058620461
3,0.703240653045414
4,0.7126474724331657
5,0.7205928774537604
6,0.727629481181919
7,0.7328795909818284
8,0.7383233890620957
9,0.7428582425540251
10,0.7440522695577834
11,0.7477340273189244
12,0.7507011813804734
13,0.7528996678623671
14,0.756427160003204
15,0.7618506212209198
16,0.76310584845924
17,0.7669144794023879
18,0.7685079273832292
19,0.7714159835807335
20,0.773263520647219
21,0.7787240311635104
22,0.7801935090342873
23,0.7836662095014924
24,0.7850232910912174
25,0.785403984007815
26,0.7926013618986874
27,0.7934817272413709
28,0.7938877892805312
29,0.7992648404646967
30,0.7992866334239919
31,0.8013370034737626
32,0.8033998801055412
33,0.8058988493247288
34,0.8075463609323977
35,0.8106036016005665
36,0.8127437946914924
37,0.81561590650261
38,0.8193536054062799
39,0.8201316630978387
40,0.8231497212313322
41,0.8266153918227328
42,0.8273844740177391
43,0.8292114966340484
44,0.831810090296291
45,0.8337534833178734
46,0.837466494566778
47,0.8383573077013015
48,0.84130599061921
49,0.8472155284444641
50,0.8501207012801186
51,0.8521763074112613
52,0.8529843286706494
53,0.8578199305452708
54,0.8598254869107599
55,0.8617458638790679
56,0.865729805543386
57,0.8690440007584835
58,0.8717875139293456
59,0.8739723227120069
60,0.8771563702185836
61,0.8809127864311419
62,0.8832251808108633
63,0.8865251569366853
64,0.8898761376097098
65,0.8920797665202869
66,0.8958009556990012
67,0.8988626611804866
68,0.9012510024450713
69,0.9054345044865526
70,0.9087951127337831
71,0.9111696318757697
72,0.9136662274407508
73,0.9156071276904406
74,0.9191674287945606
75,0.9228370358309316
76,0.9256382175016862
77,0.9272709607733985
78,0.9304907944577278
79,0.9322609689543797
80,0.9342253541213255
81,0.9380380394810601
82,0.9399046696547513
83,0.9423509597007564
84,0.9447315566833918
85,0.9465448887478849
86,0.948357843011098
87,0.950038086875218
88,0.9513741764149911
89,0.9526023808552808
90,0.9536955853192035
91,0.9540753085751896
92,0.9542085734698652
93,0.9539952669549927
94,0.9538605053849893
95,0.9532041228533201
96,0.9524019989802073
97,0.9517115799385922
98,0.950794996488882
99,0.9500345416430438
