round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.5777092576026917,0.6092692017555237,0.5762133002281189,0.3886096179485321,0.6829384565353394,0.6554128527641296,0.46003982424736023,0.6991330981254578,0.6687755584716797,0.6742249131202698
2,0.651775062084198,0.8876382112503052,0.9233006834983826,0.27008843421936035,0.40060389041900635,0.8333332538604736,0.5178855657577515,0.9052661061286926,0.8070486783981323,0.8346591591835022
3,0.7732768058776855,0.8847882151603699,0.915565013885498,0.8186862468719482,0.49007803201675415,0.9213477969169617,0.8555437326431274,0.946336030960083,0.8345227837562561,0.7796443700790405
4,0.7182298302650452,0.9468684196472168,0.9534017443656921,0.6443836092948914,0.5247672200202942,0.9213387370109558,0.8315519094467163,0.9316262602806091,0.8804566860198975,0.7992863059043884
5,0.8631191253662109,0.9258440732955933,0.9414801001548767,0.6881151795387268,0.7772807478904724,0.926635205745697,0.8688539266586304,0.932225227355957,0.9354532957077026,0.9186639785766602
6,0.798265278339386,0.9171143174171448,0.9318933486938477,0.5946057438850403,0.6495471000671387,0.9033979773521423,0.8613906502723694,0.9059593081474304,0.9109905362129211,0.8886162638664246
7,0.8279707431793213,0.903771162033081,0.9051456451416016,0.8544524312019348,0.6547529697418213,0.8478876352310181,0.8747111558914185,0.8799110054969788,0.803325891494751,0.8575727939605713
8,0.7490525245666504,0.8683986663818359,0.8768589496612549,0.494107723236084,0.28500479459762573,0.8833627700805664,0.8947528600692749,0.916379451751709,0.7916942238807678,0.761295735836029
9,0.7927848100662231,0.9022352695465088,0.8045471906661987,0.27712205052375793,0.8542605042457581,0.8258976936340332,0.8439145088195801,0.7958409786224365,0.9098811149597168,0.7591983675956726
10,0.657374382019043,0.8126858472824097,0.6927480101585388,0.2303493320941925,0.37672603130340576,0.5850383639335632,0.6606390476226807,0.6485082507133484,0.8100114464759827,0.5768812894821167
11,0.6379796266555786,0.548611581325531,0.5874845385551453,0.832626461982727,0.21179643273353577,0.7928532361984253,0.636110782623291,0.7931658029556274,0.6588865518569946,0.6320019364356995
12,0.2831839323043823,0.3384028971195221,0.43302202224731445,0.6587186455726624,-0.11416389048099518,0.6526758670806885,0.48238760232925415,0.7206028699874878,0.20351547002792358,0.3044378459453583
13,0.6199613809585571,0.7132912278175354,0.6797910332679749,0.7198604345321655,0.7893887758255005,0.4665128290653229,0.39849966764450073,0.5549936890602112,0.6569047570228577,0.6753121018409729
14,0.48820310831069946,0.6252644658088684,0.5714464783668518,0.22053183615207672,0.8186013698577881,0.34312838315963745,0.10158000886440277,0.42794913053512573,0.6372060775756836,0.5813309550285339
15,0.7637988328933716,0.5108166933059692,0.5409111380577087,0.32378673553466797,0.4682980477809906,0.7115664482116699,0.4771375358104706,0.6651061773300171,0.8530325889587402,0.8266908526420593
16,0.5888715982437134,0.19869859516620636,0.28550535440444946,0.3233173191547394,-0.09010398387908936,0.675249457359314,0.3265775442123413,0.7622841000556946,0.5407840013504028,0.6596744656562805
17,0.5068244934082031,0.46568286418914795,0.5207238793373108,0.661368191242218,-0.010382863692939281,0.5223332643508911,0.5885287523269653,0.6241158843040466,0.23786146938800812,0.35879725217819214
18,0.4927191734313965,0.7440894246101379,0.6658723950386047,0.7123828530311584,0.6057509183883667,0.29488322138786316,0.3233047127723694,0.49114206433296204,0.5740697979927063,0.5108472108840942
