round,cosine_drift
0,0.402323787525856
1,0.22586664845108248
2,0.11574786598764265
3,0.08356333610376047
4,0.07794305807172458
5,0.04883536340547566
6,0.048662754356715
7,0.047902828373764986
8,0.05644080148745214
9,0.09765647060189228
10,0.1369323563344749
11,0.18284785203336384
12,0.27419184615049175
13,0.19085522743203914
14,0.24910771731124293
15,0.20924470362211692
16,0.3184169775277691
17,0.2578174204351402
18,0.23343807705428704
19,0.24878386689641457
20,0.2292659674686225
21,0.29667102386951166
22,0.3333841319854842
23,0.2714582689955428
24,0.287191972766915
25,0.3105998611705444
26,0.28705764352825036
27,0.29693543378716025
28,0.35063331172530965
29,0.34661148358636185
30,0.26845225110578746
31,0.29711701833804427
32,0.35683786960940433
33,0.3020610721142269
34,0.2921939861162763
35,0.32980989529701776
36,0.28408856675393335
37,0.29355198582750963
38,0.24420894171736907
39,0.2418233352644999
40,0.29041591467360695
41,0.3466405136778819
42,0.35706633174334124
43,0.3350811730923361
44,0.29914104877676884
45,0.32152920323209644
46,0.2752056447237892
47,0.28746847359365635
48,0.26665809658864376
49,0.3344543090384212
50,0.38374414089693476
51,0.3550200996513907
52,0.2939015453814633
53,0.27809994148065414
54,0.28105788943404436
55,0.27512230597404
56,0.28995640988502347
57,0.37595737883050967
58,0.3156024096183752
59,0.28369798974985116
60,0.30557191139679574
61,0.287539992089913
62,0.32236752350719544
63,0.3200584669213111
64,0.337774915434535
65,0.3091741161382457
66,0.32149768765660863
67,0.3280266823695381
68,0.3219690210906673
69,0.3368888608874623
70,0.3753395415609574
71,0.3819086935766196
72,0.3519593879622989
73,0.38526733817265313
74,0.3351212977649376
75,0.3320558196315472
76,0.3310716494728769
77,0.3148816072398325
78,0.3611778355842295
79,0.44471809327784284
80,0.3363614431404333
81,0.33445520642890453
82,0.34619832934335637
83,0.35376642584295787
84,0.39169290548301894
85,0.43243819432881064
86,0.34759281025698296
87,0.34484223950143184
88,0.34850814788407963
89,0.3852112376964442
90,0.3781740405570593
91,0.39819420556176677
92,0.4120030673478716
93,0.4417707527694862
94,0.43735315368256095
95,0.45893323706271927
96,0.4574318608405112
97,0.43414111876034683
98,0.3853821635349648
99,0.35973829743459285
