round,cosine_drift
0,0.6341078470358562
1,0.6586843877999303
2,0.6542995590027717
3,0.6573008843853435
4,0.6635066035730397
5,0.6703616964849539
6,0.6794228302502132
7,0.6861526154402023
8,0.6934056016274283
9,0.7006858000750897
10,0.7070971746672687
11,0.7124279516689667
12,0.7185886442927172
13,0.7251433877384948
14,0.7296063579700091
15,0.7340791173299295
16,0.739448566403812
17,0.7438941971334619
18,0.7485943021693453
19,0.7544276190231115
20,0.7586897243971333
21,0.7611451880548235
22,0.7654474905523924
23,0.7702970712913271
24,0.7732436343315743
25,0.7760665724222126
26,0.7798922379755949
27,0.782902162527061
28,0.7871935304197226
29,0.7892071497343096
30,0.7928582745334068
31,0.7953811319552461
32,0.7977551787194183
33,0.7997408043234395
34,0.8032236005547547
35,0.8054558015968847
36,0.8076798730333307
37,0.8114648984444993
38,0.8131329027654631
39,0.8163904619420637
40,0.8173446565212397
41,0.8205838819463043
42,0.8228096090718572
43,0.8264712013174662
44,0.825749719946927
45,0.8301416743924083
46,0.8328499795425707
47,0.83443044709934
48,0.8358941820934453
49,0.83973006030613
50,0.8412069282068876
51,0.8434417190882487
52,0.8455006594709866
53,0.8470592967210917
54,0.8499272728342566
55,0.8532660081639389
56,0.8553033324493942
57,0.8573549149129835
58,0.8595156539542352
59,0.8620230097099699
60,0.8646885663264356
61,0.8665027968433588
62,0.8685942270828646
63,0.8698517786449892
64,0.8728179014163536
65,0.8741967074051534
66,0.8767546466993912
67,0.8792834195673278
68,0.8809722983277537
69,0.882959233921466
70,0.8840880991514436
71,0.8864794599309351
72,0.8887229781179726
73,0.891045156185897
74,0.8920686291252609
75,0.8932211025847153
76,0.8948970550112152
77,0.8964425457833123
78,0.8985225021448856
79,0.8991078459583492
80,0.9005243672200316
81,0.9025840211904985
82,0.9032259745741651
83,0.9060241296733621
84,0.9058731322708518
85,0.9071619558569332
86,0.9082148275181537
87,0.9089506959293252
88,0.9091263883148346
89,0.9097025603746298
90,0.9101610663352426
91,0.910217005417865
92,0.9108248810168142
93,0.9116249901655686
94,0.9117516359325132
95,0.9124660491121646
96,0.9106088513077443
97,0.9140578580792439
98,0.9141199106594826
99,0.9108873776130176
