round,cosine_drift
0,0.3996166601809927
1,0.4313210794422197
2,0.5472099403934335
3,0.5922580326373792
4,0.6384368861210956
5,0.6862134826081675
6,0.7302337646892897
7,0.748264613154844
8,0.790604539679431
9,0.7827971503841509
10,0.80034759198284
11,0.8000413223100769
12,0.8350303702252767
13,0.8155772558643416
14,0.8500881406748361
15,0.8125269209479195
16,0.8120132383793062
17,0.7993022507900931
18,0.870295055886606
19,0.8231640969049726
20,0.8814709077114665
21,0.8199070639334265
22,0.8566249627558814
23,0.7999499204771275
24,0.8856758494785523
25,0.8287877650458373
26,0.882440407696215
27,0.8236262719177103
28,0.8981213525113249
29,0.8222113927916734
30,0.892695393827944
31,0.8364960792714138
32,0.9051693744597145
33,0.8474107643246865
34,0.9066650630733681
35,0.856708203131633
36,0.9095056303759955
37,0.8596242450641055
38,0.933013945133362
39,0.8772783250994736
40,0.9355001341831053
41,0.8898774913800884
42,0.932245997957837
43,0.9071727088052374
44,0.9439386751489762
45,0.8969449556857146
46,0.9437776481073759
47,0.9195505538862647
48,0.9353721708278026
49,0.914724774379853
50,0.940437298376195
51,0.9215214293450491
52,0.9354922478052393
53,0.925996139122574
54,0.9033556338976865
55,0.8956916475409502
56,0.938585976393164
57,0.9310317552671168
58,0.9328922189200317
59,0.9298287287967888
60,0.9331527772221239
61,0.9405765854998458
62,0.9263959450768608
63,0.9364729955984687
64,0.9306566140420901
65,0.9294196844754736
66,0.9174585467236652
67,0.9396768729968525
68,0.9322600843239767
69,0.9443012845404501
70,0.9336438514382595
71,0.9313020832325796
72,0.939902845964011
73,0.9350446781656675
74,0.9326448322647676
75,0.939040292393323
76,0.9395709035644694
77,0.9363560795827047
78,0.9423905462435482
79,0.9350481175443329
80,0.9400123171015552
81,0.9406941653063048
82,0.94168152870007
83,0.9422990691382399
84,0.942468023424842
85,0.943014813627275
86,0.9456148304818233
87,0.9437680382247123
88,0.9471116877853547
89,0.9500060000407236
90,0.9520963335966917
91,0.955947201874508
92,0.9582092083756064
93,0.9585339698237735
94,0.9638669809648857
95,0.9658562012843581
96,0.9737051628535242
97,0.9839275581538791
98,0.9935563135007295
99,1.0003787962887374
