round,cosine_drift
0,0.5003236270939331
1,0.33856700518067456
2,0.3252324195053088
3,0.30813354870775655
4,0.3103658657633044
5,0.32396861864546006
6,0.32532966659765344
7,0.3250889854337267
8,0.34160225715022935
9,0.33795772012457903
10,0.34751429507787035
11,0.3505496123717411
12,0.35125555318964713
13,0.35242627804550214
14,0.3589590337093916
15,0.3605945049571743
16,0.3667228853628242
17,0.3740268337195391
18,0.3679514426481477
19,0.3716578583921156
20,0.37668008839196887
21,0.3841697532999694
22,0.3840928513775256
23,0.38480712135279177
24,0.3831514128844915
25,0.3895615135396595
26,0.38665220959319574
27,0.38590697329039214
28,0.3881859242669834
29,0.3880750220418934
30,0.40356616288335323
31,0.39213226317304434
32,0.4081120345082588
33,0.4069022495368786
34,0.40283590176930445
35,0.39712975425511826
36,0.409080732163067
37,0.4069861139181673
38,0.40715041889069326
39,0.40720638829882927
40,0.40653782290553664
41,0.41276765276973393
42,0.41378174629782155
43,0.41373974465583474
44,0.42101907005675093
45,0.41767463416951295
46,0.4227476144074457
47,0.4250366278245245
48,0.4260540047093542
49,0.43680939619739795
50,0.4318648843710633
51,0.4359856941813207
52,0.43942046284146924
53,0.4561683404328714
54,0.4379877189013807
55,0.43983210591878075
56,0.44441983690923126
57,0.44119063346982235
58,0.4470694980355774
59,0.4564565718472038
60,0.45558996750081077
61,0.4628714671841998
62,0.45512584987408927
63,0.4703627606311038
64,0.4640708858547814
65,0.47303768514961836
66,0.4843321969128119
67,0.4797870504240608
68,0.4807770655224042
69,0.4759415959502381
70,0.47623896964973617
71,0.4846148517520086
72,0.486775601159711
73,0.4906366723394894
74,0.5024379149014142
75,0.5014365613716447
76,0.5018341905533197
77,0.4953948768545264
78,0.49689481980025874
79,0.5111914380535388
80,0.49999158586617476
81,0.508642243679231
82,0.5090843001073757
83,0.5196821521848164
84,0.5128163893148457
85,0.5138786463072298
86,0.5239082957816652
87,0.5163372327086913
88,0.5165223723812615
89,0.5197786886018573
90,0.521055038745814
91,0.523715008262418
92,0.5240167354941664
93,0.5245033902757006
94,0.524353647661016
95,0.529583902596081
96,0.5316291147671526
97,0.5325609237564701
98,0.5275092442892826
99,0.5342291249766227
