round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.5408283472061157,0.5310375690460205,0.509028971195221,0.5390361547470093,0.5369727611541748,0.5170236825942993,0.5350162982940674,0.5253618359565735,0.48402687907218933,0.5339263081550598
2,0.5206875801086426,0.5096283555030823,0.4909292459487915,0.5257255434989929,0.5124829411506653,0.4871571958065033,0.5271697640419006,0.5216037631034851,0.4698922038078308,0.5239012837409973
3,0.5429054498672485,0.5533208250999451,0.5399888753890991,0.5351162552833557,0.5396928191184998,0.5243645906448364,0.5469645261764526,0.5474507808685303,0.5386341214179993,0.5479508638381958
4,0.5340620279312134,0.5558963418006897,0.5580047965049744,0.5222315192222595,0.5397703051567078,0.5357275605201721,0.5421447157859802,0.5458889007568359,0.561349093914032,0.5495593547821045
5,0.5148178339004517,0.49916964769363403,0.5515664219856262,0.5253759622573853,0.5077417492866516,0.49482229351997375,0.5104383230209351,0.5128025412559509,0.5265573263168335,0.5123356580734253
6,0.5246776938438416,0.5293677449226379,0.5449734926223755,0.5386052131652832,0.5317909121513367,0.516010582447052,0.5142532587051392,0.5141646862030029,0.5159561634063721,0.5125049352645874
7,0.5307466387748718,0.5605487823486328,0.5393842458724976,0.5416647791862488,0.5544031858444214,0.5267124176025391,0.5192610621452332,0.5371049642562866,0.5095128417015076,0.5334678888320923
8,0.511212170124054,0.5175578594207764,0.5253329277038574,0.5166701674461365,0.497878760099411,0.47378331422805786,0.4995543658733368,0.5071184635162354,0.47827842831611633,0.5298299193382263
9,0.49609604477882385,0.5230486392974854,0.541975736618042,0.5176244974136353,0.5009384155273438,0.5233997106552124,0.520112931728363,0.5296006798744202,0.49103811383247375,0.5290288329124451
10,0.5138906836509705,0.5096182823181152,0.5311794281005859,0.4967254102230072,0.49133071303367615,0.4888301491737366,0.5092896223068237,0.5151432156562805,0.49218443036079407,0.5235975980758667
11,0.5182514786720276,0.4990518093109131,0.5074002146720886,0.5074695944786072,0.5188957452774048,0.4982732832431793,0.5203223824501038,0.49733662605285645,0.5002884864807129,0.5233721733093262
