round,f_00000,f_00001,f_00002,f_00003,f_00004,f_00005,f_00006,f_00007,f_00008,f_00009
0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1,0.08855534344911575,0.07804977148771286,0.0604998916387558,0.08658863604068756,0.10309106856584549,0.07742629945278168,0.05851488187909126,0.08722254633903503,0.023838182911276817,0.08721582591533661
2,0.09178359061479568,0.08110694587230682,0.09366956353187561,0.09370595961809158,0.09113382548093796,0.07212994247674942,0.0905747190117836,0.09646111726760864,0.072866290807724,0.08371710777282715
3,0.10463515669107437,0.11989997327327728,0.1233818307518959,0.09805858135223389,0.09682779014110565,0.09694476425647736,0.09805770218372345,0.1055377796292305,0.10665689408779144,0.11167953908443451
4,0.1086701899766922,0.11970622837543488,0.14556115865707397,0.0922635868191719,0.11416623741388321,0.11305481195449829,0.10468493402004242,0.11825940757989883,0.1312982589006424,0.1305166780948639
5,0.12410230934619904,0.07520237565040588,0.16110925376415253,0.12578190863132477,0.11051126569509506,0.10467559844255447,0.10653769224882126,0.10574596375226974,0.12102890014648438,0.10309001058340073
6,0.11337265372276306,0.12821504473686218,0.13792146742343903,0.0950789600610733,0.1259811669588089,0.12340284883975983,0.10130611807107925,0.09630515426397324,0.10818462073802948,0.102965347468853
7,0.09265885502099991,0.12257377058267593,0.1245855912566185,0.10770143568515778,0.11453909426927567,0.0991671085357666,0.08653126657009125,0.10657121241092682,0.08153200894594193,0.10469114780426025
8,0.11148004978895187,0.09884694963693619,0.15475410223007202,0.09758832305669785,0.07721546292304993,0.09581968933343887,0.08916983008384705,0.0799812525510788,0.07562846690416336,0.1313098967075348
9,0.06045084819197655,0.10396678000688553,0.1428585797548294,0.0886685773730278,0.10687092691659927,0.1105041578412056,0.09948058426380157,0.10922737419605255,0.062437355518341064,0.10786215960979462
10,0.10717669129371643,0.1018964871764183,0.13072870671749115,0.05820944532752037,0.07557173073291779,0.09774898737668991,0.09226961433887482,0.09016101807355881,0.0693153366446495,0.130759596824646
11,0.09022913128137589,0.06775793433189392,0.11024478077888489,0.09340961277484894,0.11386244744062424,0.09945231676101685,0.09027796238660812,0.06923127919435501,0.08214852213859558,0.09676247090101242
12,0.06668369472026825,0.08291305601596832,0.12004117667675018,0.06417018920183182,0.11865320801734924,0.08480104804039001,0.05383758991956711,0.09011255949735641,0.07326208800077438,0.13625295460224152
13,0.05359973385930061,0.04602180793881416,0.11870262771844864,0.0713532418012619,0.08948182314634323,0.10976745933294296,0.09798086434602737,0.07402349263429642,0.09000425040721893,0.07667860388755798
14,0.07708785682916641,0.05365297943353653,0.0761728510260582,0.057588353753089905,0.11216408014297485,0.07948493212461472,0.07375020533800125,0.07522070407867432,0.06723139435052872,0.08174799382686615
15,0.047439444810152054,0.09371574223041534,0.09712355583906174,0.09408053755760193,0.08890674263238907,0.05424116179347038,0.05080932751297951,0.07621603459119797,0.08030794560909271,0.09101971983909607
16,0.03988547623157501,0.0425991490483284,0.11154459416866302,0.06254301965236664,0.0999896228313446,0.08398378640413284,0.04789474233984947,0.04160841181874275,0.0833892896771431,0.08669731020927429
17,0.08319929987192154,0.021661344915628433,0.11065886169672012,0.08150969445705414,0.07844497263431549,0.07494010031223297,0.028502173721790314,0.04438754543662071,0.07062042504549026,0.07659979909658432
18,0.06691256165504456,0.08069798350334167,0.11444869637489319,0.049499575048685074,0.08546023815870285,0.06097762659192085,0.0326867401599884,0.07056944072246552,0.05393490195274353,0.028578998520970345
19,0.040695320814847946,0.07591255754232407,0.05876755341887474,0.07927799969911575,0.04339718446135521,0.07670505344867706,0.029560601338744164,0.07346614450216293,0.025507278740406036,0.08464213460683823
20,0.053121376782655716,0.05188509449362755,0.08504194021224976,0.08491507917642593,0.06166781857609749,0.04846494644880295,0.05715714395046234,0.054898977279663086,0.07292087376117706,0.04981745406985283
21,0.06563667953014374,0.04164273664355278,0.06759151071310043,0.0521143302321434,0.08909904956817627,0.08469074219465256,0.08880036324262619,0.037316616624593735,0.038996390998363495,0.035957373678684235
22,0.05468655005097389,0.025449657812714577,0.06140948832035065,0.027968401089310646,0.060238562524318695,0.07416603714227676,0.041164886206388474,0.033252205699682236,0.054877642542123795,0.07267989218235016
23,0.03675832971930504,0.06383344531059265,0.07281266152858734,0.07308845967054367,0.05084608122706413,0.04205322265625,0.03797644004225731,0.09647630900144577,0.0020442381501197815,0.022127585485577583
24,0.02351979725062847,0.02578812651336193,0.07384791970252991,0.07874350994825363,0.045061588287353516,0.0583026297390461,0.0744037926197052,0.05945197120308876,0.02680898644030094,0.005930637009441853
25,0.009023841470479965,0.0747101753950119,0.0587310791015625,0.06360000371932983,0.03126433864235878,0.07998591661453247,0.031740423291921616,0.06514567881822586,0.04156727343797684,0.022362111136317253
26,0.0432853139936924,0.01670036092400551,0.09242219477891922,0.049761440604925156,0.06650319695472717,0.030786028131842613,0.026553424075245857,0.04726143181324005,0.05188287794589996,0.0247478187084198
27,0.04608847200870514,0.03108998015522957,0.048966340720653534,0.01736290380358696,0.07743588835000992,0.034478530287742615,0.03288926184177399,0.046124089509248734,0.05631522834300995,0.037113457918167114
28,0.03200511261820793,0.04870826378464699,0.02604435570538044,0.04535976052284241,0.05945529416203499,0.04028097912669182,0.02741217240691185,0.033779628574848175,0.05840187147259712,0.027465172111988068
29,0.05209284648299217,0.037764329463243484,0.05018939822912216,0.03773129731416702,0.06611090898513794,0.06333859264850616,0.04727664962410927,0.00975724309682846,0.0402073860168457,0.061084385961294174
30,0.030490927398204803,0.02515074424445629,0.04527508467435837,0.030473491176962852,0.038579776883125305,0.04854009300470352,0.03607867285609245,0.041483860462903976,0.04504900053143501,0.022225214168429375
31,0.06092534214258194,0.05558667331933975,0.01651589572429657,0.052633870393037796,0.048584673553705215,0.02859533205628395,0.023642661049962044,0.03642329201102257,0.004677426069974899,0.05301214009523392
32,0.03106970340013504,0.05089007318019867,0.040609683841466904,0.02973283641040325,0.06402101367712021,0.03327416628599167,0.031427450478076935,0.040041983127593994,0.04488011449575424,0.03957732021808624
33,-0.007137946784496307,0.07477357238531113,0.020310088992118835,-0.018721630796790123,0.07555940747261047,0.041459593921899796,-0.00022350632934831083,0.02671203948557377,0.05004902556538582,0.059167250990867615
34,0.02341478504240513,0.03398016840219498,0.07929369062185287,0.014996401965618134,0.05232634022831917,-0.016674399375915527,0.026680821552872658,0.04268788546323776,0.04387954995036125,0.011086622253060341
35,0.013930114917457104,0.0122891990467906,0.04569421336054802,0.0006621050415560603,0.047492947429418564,-0.02451414242386818,0.05665330961346626,0.004821672569960356,0.06497851014137268,0.0324244424700737
36,0.03655904158949852,0.02234945259988308,0.06294655799865723,0.01567295379936695,0.04369252547621727,-0.014853157103061676,0.05071962997317314,0.010294091887772083,0.02223893254995346,0.014459117315709591
37,0.023547591641545296,0.031205249950289726,0.023385653272271156,0.014465282671153545,0.03783271089196205,0.04545176029205322,0.026081550866365433,0.03478662669658661,0.017965519800782204,0.008948997594416142
38,0.035929229110479355,-0.005299041047692299,0.05309581011533737,0.02700638771057129,0.03542608767747879,0.022581158205866814,0.04945313185453415,0.05226043239235878,-0.0076487110927701,0.008177232928574085
39,0.038202788680791855,0.01653420180082321,0.04086592048406601,0.013214608654379845,0.03417390212416649,0.01984146609902382,0.025159506127238274,0.026683490723371506,0.020386815071105957,0.019785113632678986
40,0.023388754576444626,0.007926980033516884,0.04028881713747978,0.05410570651292801,0.03643428906798363,0.02355310693383217,0.030262470245361328,0.05095825716853142,0.011805913411080837,0.01376264076679945
41,0.03670438006520271,0.030255697667598724,0.02243047207593918,0.0038256554398685694,0.03502023220062256,0.038078006356954575,0.0494217649102211,0.01094636507332325,0.046664394438266754,-0.006035760510712862
42,0.009327111765742302,-0.003107101656496525,0.04660642519593239,0.0426967479288578,0.04734339937567711,0.019402597099542618,0.028200551867485046,0.030172675848007202,0.026200316846370697,0.009631779044866562
43,-0.0034767461474984884,0.03655073046684265,0.07606606185436249,0.02110792137682438,0.027950523421168327,0.035100873559713364,0.02609984390437603,-0.014931960962712765,0.04923170804977417,0.020757252350449562
44,0.010034975595772266,0.03300169110298157,0.016227595508098602,0.0037176809273660183,0.021219922229647636,0.029203234240412712,0.05468505620956421,0.03945862874388695,-0.030816543847322464,0.06100812554359436
45,0.07770325988531113,0.013093458488583565,0.025199545547366142,0.05286851152777672,0.007004952989518642,0.033250000327825546,0.02737712301313877,0.0031187243293970823,0.025405852124094963,0.013913901522755623
46,0.059756942093372345,0.005344671662896872,0.041611552238464355,0.02632799744606018,0.030579954385757446,0.026947002857923508,0.00503584835678339,0.010268074460327625,0.021077677607536316,-0.009435050189495087
47,0.02332090027630329,0.005614443216472864,0.036740273237228394,0.05088397115468979,0.014261276461184025,0.014686190523207188,0.03333554044365883,0.05084625631570816,0.02467430755496025,-0.006973725743591785
48,0.023202339187264442,0.015499495901167393,0.07428013533353806,0.00040790531784296036,0.013849504292011261,0.013023094274103642,0.03183269873261452,0.005652070511132479,0.011083558201789856,0.03168695047497749
49,0.03169894218444824,0.00887972954660654,0.03613690659403801,0.014741466380655766,0.023121442645788193,0.0236662607640028,0.036011915653944016,0.0054600960575044155,-0.00023077208606991917,0.02529861032962799
50,-0.0035633172374218702,0.041254110634326935,0.06224730238318443,-0.019324006512761116,0.055175043642520905,0.027641039341688156,0.03450655937194824,0.005970456171780825,0.04415120929479599,-0.0095653235912323
51,-0.001766943489201367,0.0030987942591309547,0.027605189010500908,0.053422536700963974,0.04143185541033745,0.019573722034692764,0.03235800564289093,0.04274643957614899,0.00037465826608240604,8.588474884163588e-06
52,0.0029629466589540243,0.020803917199373245,0.0025505241937935352,0.01646697334945202,0.03376203402876854,0.03977538272738457,0.02842487208545208,0.015613353811204433,0.03702090308070183,0.03755149990320206
53,-0.020525602623820305,0.024266857653856277,0.041013699024915695,0.005998336244374514,0.03721172362565994,0.024837549775838852,-0.01085034478455782,0.002232495928183198,0.012663977220654488,0.03053625486791134
54,0.018113331869244576,0.024717392399907112,0.05298027768731117,-0.029975788667798042,0.013976792804896832,0.012984342873096466,0.0044289808720350266,0.02465517446398735,0.014935621060431004,0.0383271649479866
55,0.012059517204761505,0.007641899399459362,0.029562724754214287,0.05169396474957466,0.03707309439778328,-0.00976655725389719,0.03529420122504234,0.03715924173593521,0.007592540234327316,-0.019073879346251488
56,0.016162868589162827,0.03812965005636215,0.030975468456745148,-0.0078720198944211,0.03968142718076706,-0.0049868482165038586,0.021297872066497803,0.038871511816978455,-0.005730356089770794,-0.005304040852934122
57,0.012331763282418251,0.011513960547745228,0.03350262716412544,0.0021226562093943357,0.0420287661254406,0.032952047884464264,0.033644773066043854,-0.00964912585914135,0.041951216757297516,-0.006603691261261702
58,0.022397588938474655,0.024031301960349083,0.05333530157804489,0.015819234773516655,0.037757400423288345,0.004784098826348782,0.0352264940738678,-0.02025763690471649,0.03615521639585495,-0.015342684462666512
59,0.009957153350114822,0.00657170545309782,0.0377960130572319,0.00999973900616169,0.0351191945374012,0.005843316670507193,0.0199225265532732,0.0025240276008844376,0.03276723995804787,0.03706352785229683
60,0.03205583244562149,0.031801022589206696,0.017788000404834747,-0.013525581918656826,0.02126942202448845,0.006956887897104025,-0.021825509145855904,0.008411431685090065,0.06150932237505913,-0.019072525203227997
61,0.0012371386401355267,0.0027329239528626204,0.05773056671023369,0.030834274366497993,-0.006899956148117781,0.02851802669465542,-0.030153784900903702,0.023754514753818512,0.04481657221913338,0.007962505333125591
62,0.060878004878759384,-0.006940147839486599,0.02462099865078926,-0.006456420291215181,0.021759385243058205,0.03080281987786293,0.029268356040120125,-0.026224039494991302,0.02535807341337204,-0.009441682137548923
63,-0.009529209695756435,0.017036115750670433,0.03864444047212601,-0.009866384789347649,0.02786845900118351,0.02469656802713871,0.018477939069271088,0.026602746918797493,0.027160465717315674,-0.00943052303045988
64,-0.003104546805843711,-0.017279760912060738,0.04332815483212471,0.0011239375453442335,0.04971582815051079,0.06812235713005066,0.01473369263112545,0.01819259487092495,0.018411634489893913,-0.005511798430234194
65,-0.0033430459443479776,0.028340093791484833,0.058707766234874725,0.003988166805356741,0.04049365967512131,0.0147478636354208,0.039615366607904434,0.0008185495971702039,0.0019245707662776113,0.013373380526900291
66,-0.002273059682920575,0.025632860139012337,0.03054681606590748,0.02245902456343174,0.0425572395324707,0.010498805902898312,-0.002248966135084629,-0.011354982852935791,-0.009994206950068474,0.01715993322432041
67,0.03907706215977669,-0.0067324042320251465,-0.006201480515301228,0.001802358659915626,0.0350448302924633,0.008455927483737469,0.018893344327807426,-0.001741980668157339,0.021961258724331856,0.016509994864463806
68,0.0036228580866008997,0.006803269498050213,0.02034086547791958,0.024851473048329353,0.017588235437870026,0.031993426382541656,0.016908617690205574,0.0021944071631878614,0.004613848868757486,1.1303595783829223e-05
69,0.03332270681858063,-0.006109206937253475,0.03370903432369232,0.046545565128326416,-0.0013677860843017697,-0.026491036638617516,0.034119222313165665,-0.004484211560338736,0.04043780639767647,0.02221888117492199
70,0.013020377606153488,0.038008444011211395,0.008516172878444195,0.027141490951180458,-0.0017900236416608095,0.008952808566391468,0.0291417445987463,0.004362099803984165,0.026333067566156387,0.03834863379597664
71,8.53930032462813e-05,-0.01744442991912365,0.04116268455982208,-0.018797360360622406,-0.00715483957901597,0.03708714619278908,0.035092949867248535,0.008068650960922241,0.05207935720682144,0.006984653417021036
72,0.03823133930563927,0.010440086014568806,-0.02265707030892372,-0.011354484595358372,0.003407641313970089,0.04465954005718231,-0.01465266291052103,0.012434449046850204,0.01055782102048397,0.01804422214627266
73,0.013571927323937416,0.002657513599842787,0.028908098116517067,0.010196363553404808,0.01071502547711134,-0.005474946927279234,0.03431938961148262,0.001487359986640513,0.025066647678613663,0.01877961866557598
74,0.010482453741133213,0.014119423925876617,0.03441629558801651,-0.015378008596599102,-0.007501585409045219,0.028058206662535667,0.0029351315461099148,0.03178965300321579,0.024708261713385582,-0.011755088344216347
75,-0.009951885789632797,0.012714946642518044,0.027796071022748947,0.04965569078922272,0.050435200333595276,-0.021190566942095757,0.0031183636747300625,0.005298522301018238,-0.023896774277091026,0.008776193484663963
76,0.03311994671821594,-0.02320300042629242,0.018897928297519684,-0.004391062539070845,0.036098286509513855,0.05040319263935089,0.0009380284463986754,0.009691865183413029,0.028861483559012413,0.015035576187074184
