round,cosine_drift
0,0.5002542885877791
1,0.5214493655868659
2,0.5786399603339084
3,0.6254716333038629
4,0.6413011083848841
5,0.6585964823019096
6,0.6702350405149747
7,0.6759916686470121
8,0.6789245151459381
9,0.6814463069715603
10,0.6825478115981466
11,0.6835370476090346
12,0.6822215718458999
13,0.6823832013349598
14,0.6833386771687113
15,0.685397731240147
16,0.6874400030485757
17,0.6874362996145533
18,0.6835528320882468
19,0.6854954879316529
20,0.6851316794738022
21,0.6831144022369914
22,0.6828133970124266
23,0.6861892858098616
24,0.6822551975897928
25,0.6810498177706497
26,0.678007738424219
27,0.6785990226359038
28,0.6812107488826732
29,0.6686641604941833
30,0.6753368181427233
31,0.683826559577633
32,0.6785194396069223
33,0.6850157244276921
34,0.6824772065967534
35,0.6863836565501025
36,0.6905200689512637
37,0.6906653119964643
38,0.6966740223125363
39,0.7031410224690652
40,0.706159276079693
41,0.7151414534532398
42,0.7133486376317312
43,0.729089849468262
44,0.7320390592683502
45,0.7415301731480349
46,0.7477483977764795
47,0.7561384156693683
48,0.7618839160949492
49,0.7703729223402354
50,0.7784826257797355
51,0.7830061341342489
52,0.7933802639817541
53,0.7971732796299729
54,0.8051015006613002
55,0.8061440995953413
56,0.8149045788272641
57,0.8238471849369922
58,0.8291108415943547
59,0.8319259033748349
60,0.8395310783445495
61,0.8389142974163359
62,0.8460285738624002
63,0.8535212809197786
64,0.8557230990488701
65,0.8620392327452526
66,0.8663262573744634
67,0.871038745031152
68,0.8747781547018452
69,0.8790125354293401
70,0.8801541384642272
71,0.8856165112744641
72,0.8890720362001655
73,0.894269879938911
74,0.8962083134374896
75,0.9000338034878859
76,0.9034108656841173
77,0.9068275873515877
78,0.9094350905644609
79,0.9121833328378175
80,0.9157590703279469
81,0.9192583151115467
82,0.9223601006512612
83,0.9236835378101015
84,0.9276946649996718
85,0.9305397408991898
86,0.9323048949256991
87,0.9349513136072656
88,0.9401158965739821
89,0.9401377673792976
90,0.944234577087815
91,0.9451822403556572
92,0.950210716623558
93,0.9514556091273798
94,0.9545523207624255
95,0.9576239111912286
96,0.958542398361772
97,0.9597816944729523
98,0.9578897091079863
99,0.9517522580540767
