round,cosine_drift
0,0.49750673614050217
1,0.41707200646911974
2,0.557047955136624
3,0.3669138354007828
4,0.5355722725995912
5,0.38174051152178073
6,0.5172704156501148
7,0.5364930453458391
8,0.4375533551003343
9,0.5768856458469802
10,0.42732496288061006
11,0.5718330758711139
12,0.5017041032410068
13,0.4426426244349843
14,0.46025962425107186
15,0.5246011578718365
16,0.5350899184470513
17,0.4426621134866152
18,0.5064851320793671
19,0.39041645747048415
20,0.6468145183291976
21,0.38644036820191
22,0.5463557860310507
23,0.3765084136453831
24,0.5265766292778843
25,0.580238607006346
26,0.3789084251946131
27,0.5237428459255696
28,0.38936808751116336
29,0.6067909120953249
30,0.47389219895047857
31,0.3932532783385021
32,0.5778077554635331
33,0.4185791503699212
34,0.49303854828259885
35,0.5403683497946885
36,0.41218951555238836
37,0.5151457832622232
38,0.4346043679802628
39,0.47953891045563496
40,0.43799226220812154
41,0.531147811150982
42,0.3916891069721016
43,0.5735062379230151
44,0.4339097623018898
45,0.5256892113276368
46,0.4986493708833924
47,0.4784481574993311
48,0.5715001251650401
49,0.4749804273271268
50,0.5464990502280196
51,0.5032759179441482
52,0.5363257993764968
53,0.5010233611531999
54,0.5811203366231974
55,0.4585906926622036
56,0.6089584222531048
57,0.5711087908831067
58,0.5471108992821757
59,0.6164438952612393
60,0.5145294806737803
61,0.6428301062834127
62,0.5755396816761691
63,0.5811789302784827
64,0.637056385128322
65,0.5880679815486555
66,0.6839204378021121
67,0.6248836144970393
68,0.6399294096103044
69,0.6626521037033123
70,0.6488659715076082
71,0.7069245188633624
72,0.6805987955165507
73,0.6933303452623844
74,0.7273002333679031
75,0.7197017492094311
76,0.7670536603115429
77,0.7743611566719563
78,0.7639253214223731
79,0.7779596763227206
80,0.7964619990240666
81,0.801543132399525
82,0.8173651135909438
83,0.8147548638219669
84,0.8091122845849206
85,0.8479218284873296
86,0.8571738402704542
87,0.8576854399104293
88,0.8673955582028998
89,0.8724637813804285
90,0.8856332233154507
91,0.8955075951758241
92,0.9062377144656626
93,0.9060908079274922
94,0.9071090189008738
95,0.9160166809327583
96,0.924008945644229
97,0.9280825015828534
98,0.9290274976977434
99,0.9309183139927142
